500
0.000000 7.385021
0.000000 7.385021
0.000000 7.385021
0.738502	0.738502	0.738502	1.000000
1.477005	1.477005	0.738502	1.000000
0.738502	1.477005	1.477005	1.000000
1.507213	0.735981	1.485104	1.000000
0.738502	0.738502	2.215506	1.000000
1.477005	1.477005	2.215506	1.000000
0.738502	1.477005	2.954008	1.000000
1.477005	0.738502	2.954008	1.000000
0.738502	0.738502	3.692511	1.000000
1.477005	1.477005	3.692511	1.000000
0.738502	1.477005	4.431013	1.000000
1.465433	0.763070	4.395070	1.000000
0.738502	0.738502	5.169514	1.000000
1.477005	1.477005	5.169514	1.000000
0.738502	1.477005	5.908017	1.000000
1.477005	0.738502	5.908017	1.000000
0.738502	0.738502	6.646519	1.000000
1.477005	1.477005	6.646519	1.000000
0.738502	1.477005	7.385021	1.000000
1.497691	0.747973	7.378466	1.000000
0.738502	2.215506	0.738502	1.000000
1.505141	2.974529	0.757939	1.000000
0.738502	2.954008	1.477005	1.000000
1.477005	2.215506	1.477005	1.000000
0.752144	2.205651	2.218527	1.000000
1.477005	2.954008	2.215506	1.000000
0.738502	2.954008	2.954008	1.000000
1.477005	2.215506	2.954008	1.000000
0.738502	2.215506	3.692511	1.000000
1.477005	2.954008	3.692511	1.000000
0.754448	2.937114	4.406440	1.000000
1.477005	2.215506	4.431013	1.000000
0.738502	2.215506	5.169514	1.000000
1.477005	2.954008	5.169514	1.000000
0.738502	2.954008	5.908017	1.000000
1.477005	2.215506	5.908017	1.000000
0.738502	2.215506	6.646519	1.000000
1.477005	2.954008	6.646519	1.000000
0.738502	2.954008	7.385021	1.000000
1.477005	2.215506	7.385021	1.000000
0.738502	3.692511	0.738502	1.000000
1.477005	4.431013	0.738502	1.000000
0.738502	4.431013	1.477005	1.000000
1.477005	3.692511	1.477005	1.000000
0.738502	3.692511	2.215506	1.000000
1.477005	4.431013	2.215506	1.000000
0.738502	4.431013	2.954008	1.000000
1.477005	3.692511	2.954008	1.000000
0.738502	3.692511	3.692511	1.000000
1.477005	4.431013	3.692511	1.000000
0.738502	4.431013	4.431013	1.000000
1.477005	3.692511	4.431013	1.000000
0.738502	3.692511	5.169514	1.000000
1.477005	4.431013	5.169514	1.000000
0.738502	4.431013	5.908017	1.000000
1.477005	3.692511	5.908017	1.000000
0.738502	3.692511	6.646519	1.000000
1.477005	4.431013	6.646519	1.000000
0.738502	4.431013	7.385021	1.000000
1.477005	3.692511	7.385021	1.000000
