0	1.156048	0.000000
1	0.868795	0.000000
2	0.716552	0.000000
3	0.575667	0.000000
4	0.451747	0.000000
5	0.414721	0.000000
6	0.338282	0.000000
7	0.235461	0.000000
8	0.198134	0.000000
9	0.188694	0.000000
10	0.154197	0.000000
11	0.153956	0.000000
12	0.132523	0.000000
13	0.100648	0.000000
14	0.091924	0.000000
15	0.081717	0.000000
16	0.069315	0.000000
17	0.107668	0.000000
18	0.089328	0.000000
19	0.025363	0.000000
20	0.020450	0.000000
21	0.006440	0.000000
22	0.017768	0.000000
23	0.025781	0.000000
24	0.038469	0.000000
25	0.046323	0.000000
26	0.029934	0.000000
27	0.036806	0.000000
28	0.058644	0.000000
29	0.082128	0.000000
30	0.072505	0.000000
31	0.068547	0.000000
32	0.049680	0.000000
33	0.044666	0.000000
34	0.040625	0.000000
35	0.029295	0.000000
36	0.034484	0.000000
37	0.046370	0.000000
38	0.042717	0.000000
39	0.006614	0.000000
40	-0.014779	0.000000
41	0.020773	0.000000
42	0.017332	0.000000
43	0.033307	0.000000
44	0.059850	0.000000
45	0.019344	0.000000
46	0.038032	0.000000
47	-0.010464	0.000000
48	-0.019704	0.000000
49	-0.023940	0.000000
50	-0.026692	0.000000
51	-0.005746	0.000000
52	-0.000001	0.000000
53	0.037041	0.000000
54	0.021826	0.000000
55	-0.001183	0.000000
56	0.004523	0.000000
57	0.014609	0.000000
58	0.044981	0.000000
59	0.060426	0.000000
60	0.049821	0.000000
61	0.023635	0.000000
62	0.011925	0.000000
63	0.017758	0.000000
64	-0.008964	0.000000
65	-0.012831	0.000000
66	-0.039812	0.000000
67	-0.033914	0.000000
68	-0.020185	0.000000
69	-0.011782	0.000000
70	0.019922	0.000000
71	0.033368	0.000000
72	-0.007785	0.000000
73	-0.026907	0.000000
74	-0.020263	0.000000
75	-0.010013	0.000000
76	-0.041054	0.000000
77	-0.006270	0.000000
78	-0.018114	0.000000
79	-0.032176	0.000000
80	-0.016649	0.000000
81	-0.006022	0.000000
82	-0.023793	0.000000
83	-0.016050	0.000000
84	-0.007406	0.000000
85	-0.014791	0.000000
86	-0.013180	0.000000
87	-0.015540	0.000000
88	-0.026885	0.000000
89	-0.027275	0.000000
90	-0.002082	0.000000
91	0.022953	0.000000
92	-0.028174	0.000000
93	-0.017094	0.000000
94	-0.020472	0.000000
95	-0.052043	0.000000
96	-0.053702	0.000000
97	-0.058048	0.000000
98	-0.056048	0.000000
99	-0.047266	0.000000
100	-0.025904	0.000000
101	-0.039379	0.000000
102	-0.027554	0.000000
103	-0.016791	0.000000
104	0.005954	0.000000
105	-0.001265	0.000000
106	0.002373	0.000000
107	0.020283	0.000000
108	0.006788	0.000000
109	-0.016399	0.000000
110	-0.059704	0.000000
111	-0.066385	0.000000
112	-0.061821	0.000000
113	-0.068369	0.000000
114	-0.082253	0.000000
115	-0.092373	0.000000
116	-0.063833	0.000000
117	-0.066013	0.000000
118	-0.069968	0.000000
119	-0.065725	0.000000
120	-0.072733	0.000000
121	-0.067714	0.000000
122	-0.024271	0.000000
123	0.010401	0.000000
124	-0.013197	0.000000
125	-0.025515	0.000000
126	0.007439	0.000000
127	-0.013817	0.000000
128	-0.036992	0.000000
129	-0.031395	0.000000
130	-0.038311	0.000000
131	-0.069134	0.000000
132	-0.058136	0.000000
133	-0.027139	0.000000
134	-0.064777	0.000000
135	-0.042120	0.000000
136	-0.041525	0.000000
137	-0.042512	0.000000
138	-0.033264	0.000000
139	-0.045910	0.000000
140	-0.036098	0.000000
141	-0.066662	0.000000
142	-0.041325	0.000000
143	-0.071053	0.000000
144	-0.066594	0.000000
145	-0.070983	0.000000
146	-0.053164	0.000000
147	-0.041534	0.000000
148	-0.049656	0.000000
149	-0.083115	0.000000
150	-0.069952	0.000000
151	-0.055156	0.000000
152	-0.040905	0.000000
153	-0.029516	0.000000
154	-0.003584	0.000000
155	-0.000089	0.000000
156	-0.015923	0.000000
157	-0.022951	0.000000
158	-0.005591	0.000000
159	-0.012384	0.000000
160	0.019134	0.000000
161	-0.001314	0.000000
162	-0.005051	0.000000
163	0.002880	0.000000
164	0.008531	0.000000
165	0.006585	0.000000
166	-0.007181	0.000000
167	-0.005587	0.000000
168	-0.039499	0.000000
169	-0.031103	0.000000
170	-0.031302	0.000000
171	0.017699	0.000000
172	0.008383	0.000000
173	-0.009204	0.000000
174	-0.014809	0.000000
175	-0.020724	0.000000
176	-0.011105	0.000000
177	-0.018723	0.000000
178	-0.037072	0.000000
179	0.003696	0.000000
180	0.020121	0.000000
181	0.015780	0.000000
182	0.010568	0.000000
183	-0.036942	0.000000
184	-0.033867	0.000000
185	-0.020215	0.000000
186	-0.015601	0.000000
187	0.007056	0.000000
188	-0.021280	0.000000
189	0.006944	0.000000
190	0.021323	0.000000
191	0.024798	0.000000
192	-0.005399	0.000000
193	-0.015191	0.000000
194	-0.030023	0.000000
195	-0.033681	0.000000
