0	9.823479	0.000000
1	8.880382	0.000000
2	8.185431	0.000000
3	7.419342	0.000000
4	6.759938	0.000000
5	6.048537	0.000000
6	5.549058	0.000000
7	5.707116	0.000000
8	5.527474	0.000000
9	5.503538	0.000000
10	5.518679	0.000000
11	5.129745	0.000000
12	4.866159	0.000000
13	5.263431	0.000000
14	5.014879	0.000000
15	4.564054	0.000000
16	4.761029	0.000000
17	4.568986	0.000000
18	4.809926	0.000000
19	4.290287	0.000000
20	4.313722	0.000000
21	4.248552	0.000000
22	4.281209	0.000000
23	4.449148	0.000000
24	4.348697	0.000000
25	4.390709	0.000000
26	4.306061	0.000000
27	4.428939	0.000000
28	4.430622	0.000000
29	4.364971	0.000000
30	4.415522	0.000000
31	4.511911	0.000000
32	4.327855	0.000000
33	4.345286	0.000000
34	4.244037	0.000000
35	4.620357	0.000000
36	4.786325	0.000000
37	4.806941	0.000000
38	4.673986	0.000000
39	4.865920	0.000000
40	4.543397	0.000000
41	4.503012	0.000000
42	4.395771	0.000000
43	4.162922	0.000000
44	4.097370	0.000000
45	4.293502	0.000000
46	4.234996	0.000000
47	4.206601	0.000000
48	4.143867	0.000000
49	3.919070	0.000000
50	3.791434	0.000000
51	3.895628	0.000000
52	3.814409	0.000000
53	3.781504	0.000000
54	4.168387	0.000000
55	4.271376	0.000000
56	4.185425	0.000000
57	4.400917	0.000000
58	4.411269	0.000000
59	4.517224	0.000000
60	4.671312	0.000000
61	4.759444	0.000000
62	4.309227	0.000000
63	4.588985	0.000000
64	4.358775	0.000000
65	4.248820	0.000000
66	4.271531	0.000000
67	4.301990	0.000000
68	4.322198	0.000000
69	4.014328	0.000000
70	3.578796	0.000000
71	4.058437	0.000000
72	4.026986	0.000000
73	4.175586	0.000000
74	3.927944	0.000000
75	4.442512	0.000000
76	4.169622	0.000000
77	4.060156	0.000000
78	3.948329	0.000000
79	4.199770	0.000000
80	4.185729	0.000000
81	4.028502	0.000000
82	4.124703	0.000000
83	4.026759	0.000000
84	4.056172	0.000000
85	3.905542	0.000000
86	3.751506	0.000000
87	3.964662	0.000000
88	3.936551	0.000000
89	4.221950	0.000000
90	4.341788	0.000000
91	4.077714	0.000000
92	4.134103	0.000000
93	3.948855	0.000000
94	3.759363	0.000000
95	3.821241	0.000000
96	3.945339	0.000000
97	4.175483	0.000000
98	4.281617	0.000000
99	4.357582	0.000000
100	4.390891	0.000000
101	4.166258	0.000000
102	4.198648	0.000000
103	4.279380	0.000000
104	4.142216	0.000000
105	4.376323	0.000000
106	4.434270	0.000000
107	4.491732	0.000000
108	4.513323	0.000000
109	4.050426	0.000000
110	3.903253	0.000000
111	4.002505	0.000000
112	4.199911	0.000000
113	4.326261	0.000000
114	4.110900	0.000000
115	4.269840	0.000000
116	4.053302	0.000000
117	4.152797	0.000000
118	4.146206	0.000000
119	4.160930	0.000000
120	4.345659	0.000000
121	3.947231	0.000000
122	3.978353	0.000000
123	4.331664	0.000000
124	4.562405	0.000000
125	4.651251	0.000000
126	4.409390	0.000000
127	4.440478	0.000000
128	4.412702	0.000000
129	3.968517	0.000000
130	3.979025	0.000000
131	3.960694	0.000000
132	3.953519	0.000000
133	4.249276	0.000000
134	4.260142	0.000000
135	4.302360	0.000000
136	4.085773	0.000000
137	3.758538	0.000000
138	3.606895	0.000000
139	3.606667	0.000000
140	3.977085	0.000000
141	3.789741	0.000000
142	4.035672	0.000000
143	4.027250	0.000000
144	4.419801	0.000000
145	4.226778	0.000000
146	4.706633	0.000000
147	4.655098	0.000000
148	4.602491	0.000000
149	4.474505	0.000000
150	4.604484	0.000000
151	4.635369	0.000000
152	4.839317	0.000000
153	4.745491	0.000000
154	4.623036	0.000000
155	4.421094	0.000000
156	4.464668	0.000000
157	4.240947	0.000000
158	4.175949	0.000000
159	4.140084	0.000000
160	4.338648	0.000000
161	4.117246	0.000000
162	4.479173	0.000000
163	4.376677	0.000000
164	4.381158	0.000000
165	4.686011	0.000000
166	4.582660	0.000000
167	4.478429	0.000000
168	4.389260	0.000000
169	4.190205	0.000000
170	4.135816	0.000000
171	4.218472	0.000000
172	4.447837	0.000000
173	4.619454	0.000000
174	4.918110	0.000000
175	5.176768	0.000000
176	5.030258	0.000000
177	5.044433	0.000000
178	4.538462	0.000000
179	3.805782	0.000000
180	3.816872	0.000000
181	3.753978	0.000000
182	3.669794	0.000000
183	3.780518	0.000000
184	3.686670	0.000000
185	3.949345	0.000000
186	4.444663	0.000000
187	4.294327	0.000000
188	4.419724	0.000000
189	4.322276	0.000000
190	4.008092	0.000000
191	4.356126	0.000000
192	4.419783	0.000000
193	4.341979	0.000000
194	3.933565	0.000000
195	4.339647	0.000000
196	4.348415	0.000000
197	4.236269	0.000000
198	3.988279	0.000000
199	3.963695	0.000000
200	3.833538	0.000000
201	3.906922	0.000000
202	4.091091	0.000000
203	4.330341	0.000000
204	4.331203	0.000000
205	4.069700	0.000000
206	3.905110	0.000000
207	3.856983	0.000000
208	3.790682	0.000000
209	3.763930	0.000000
210	3.461998	0.000000
211	3.247277	0.000000
212	3.703304	0.000000
213	3.757330	0.000000
214	3.945788	0.000000
215	3.636117	0.000000
216	3.833167	0.000000
217	4.125553	0.000000
218	4.200047	0.000000
219	4.280770	0.000000
220	4.565747	0.000000
221	4.108642	0.000000
222	4.167977	0.000000
223	4.306947	0.000000
224	4.573013	0.000000
225	4.738448	0.000000
226	4.559861	0.000000
227	4.164238	0.000000
228	4.401718	0.000000
229	4.591654	0.000000
