100
0                   5                   
0                   5                   
0                   5                   
0.104269            0.159545            1.23594             0.5                 
4.49444             3.00216             0.247972            0.5                 
0.0216765           0.157268            1.16553             0.5                 
4.08781             0.881857            0.851943            0.5                 
1.14548             2.42934             4.88775             0.5                 
3.72722             2.14414             1.46236             0.5                 
2.12032             4.30402             0.863659            0.5                 
4.2529              4.38345             0.317713            0.5                 
3.9388              3.92005             3.16098             0.5                 
2.39527             1.31708             1.74572             0.5                 
2.37459             3.64615             0.949718            0.5                 
2.55804             0.451764            3.96103             0.5                 
4.08843             0.617234            1.00957             0.5                 
4.87984             2.23508             4.94957             0.5                 
1.58803             4.10602             3.60683             0.5                 
1.45282             3.23256             4.03387             0.5                 
3.75302             3.08745             0.394256            0.5                 
2.44342             4.50099             0.587634            0.5                 
0.237897            1.88923             1.969               0.5                 
1.16942             0.0581383           1.61341             0.5                 
3.7565              3.89151             0.788534            0.5                 
3.83469             3.8227              0.198002            0.5                 
0.287263            3.45112             3.16367             0.5                 
0.178864            1.2655              3.1866              0.5                 
1.40196             4.24625             2.30382             0.5                 
3.98684             0.72747             1.38946             0.5                 
4.6471              0.752141            3.08923             0.5                 
3.47348             1.70798             0.518051            0.5                 
2.77172             1.34817             0.677759            0.5                 
2.26465             4.9733              1.58996             0.5                 
1.13623             2.55616             1.48764             0.5                 
3.13929             3.86829             2.87357             0.5                 
2.40264             0.163582            0.127903            0.5                 
2.3361              3.25127             4.50431             0.5                 
2.60476             0.409832            3.3042              0.5                 
4.86544             3.77614             2.91491             0.5                 
1.89809             2.96436             2.3318              0.5                 
3.89355             3.38202             1.27434             0.5                 
0.0351729           4.30392             0.649487            0.5                 
2.08932             4.68668             2.25419             0.5                 
4.77826             2.54628             3.27737             0.5                 
0.378915            2.20351             0.0832265           0.5                 
2.11823             1.44273             3.48992             0.5                 
3.65751             4.35002             4.64756             0.5                 
3.39481             4.10337             3.25431             0.5                 
0.055884            2.58592             1.79829             0.5                 
0.325889            4.36379             2.14681             0.5                 
0.889182            3.35828             3.74128             0.5                 
4.92861             3.96774             2.07376             0.5                 
4.84062             3.10955             0.534191            0.5                 
1.89462             1.42268             2.84327             0.5                 
1.10186             3.3527              2.73301             0.5                 
2.52068             0.100097            1.35181             0.5                 
2.29183             2.9178              4.1771              0.5                 
3.47808             1.00744             3.29893             0.5                 
3.3616              1.92678             4.42273             0.5                 
2.97248             4.22943             2.46619             0.5                 
1.29441             1.74605             4.79224             0.5                 
0.877737            1.73014             2.17707             0.5                 
2.67855             3.75018             1.73194             0.5                 
2.32443             4.99026             4.87704             0.5                 
4.13405             3.14301             4.99517             0.5                 
4.71498             1.4191              1.36421             0.5                 
1.35757             3.55787             1.3119              0.5                 
4.755               4.77529             2.27659             0.5                 
2.69203             1.40277             4.01095             0.5                 
2.28013             1.08277             4.64715             0.5                 
1.71988             4.00114             0.133842            0.5                 
4.67262             2.75208             3.62484             0.5                 
1.08608             4.92445             0.935525            0.5                 
0.915861            3.4767              2.89539             0.5                 
0.852502            3.62528             1.29291             0.5                 
4.81289             3.34135             0.486815            0.5                 
3.95296             4.67041             2.72346             0.5                 
4.58103             2.69175             3.7964              0.5                 
2.52811             4.94952             0.835039            0.5                 
1.45657             0.459785            1.83596             0.5                 
3.93367             3.95975             2.55244             0.5                 
0.0354523           4.33981             4.52214             0.5                 
4.0874              0.10083             1.64647             0.5                 
3.8322              3.14381             2.89595             0.5                 
1.14185             4.59602             2.44367             0.5                 
1.11028             0.793655            1.3052              0.5                 
3.98083             4.20319             4.40316             0.5                 
1.54789             0.368956            1.46698             0.5                 
3.72819             2.98003             1.48244             0.5                 
4.82658             0.566273            3.44008             0.5                 
1.0921              1.96319             1.90541             0.5                 
1.44921             4.568               0.665956            0.5                 
0.0564022           4.1324              3.31685             0.5                 
1.10391             1.33513             2.29929             0.5                 
1.93591             1.41773             0.533964            0.5                 
0.0442251           2.45299             2.96371             0.5                 
0.151169            4.495               2.60981             0.5                 
0.261777            2.05324             2.52439             0.5                 
4.97988             2.30736             1.24009             0.5                 
4.81311             2.705               2.7201              0.5                 
0.859027            0.76245             0.635226            0.5                 
2.3044              2.49652             0.456201            0.5                 
1.45011             1.22633             3.99049             0.5                 
