100
0                   5                   
0                   5                   
0                   5                   
4.10574             0.335072            4.94314             0.5                 
4.89282             1.99713             1.18741             0.5                 
1.32702             0.773046            4.90425             0.5                 
3.37812             0.498976            0.646101            0.5                 
0.167371            3.16299             4.11011             0.5                 
3.92636             2.97345             1.23888             0.5                 
2.83633             4.62241             0.287053            0.5                 
4.22479             0.081884            1.6544              0.5                 
3.77755             0.120797            3.27269             0.5                 
1.67672             0.216295            1.44888             0.5                 
1.33025             2.95286             0.522461            0.5                 
1.39589             4.45385             0.353039            0.5                 
3.88879             0.89315             1.56462             0.5                 
0.0136105           2.9849              0.760224            0.5                 
1.51737             2.90654             2.70593             0.5                 
2.53094             1.97788             0.10834             0.5                 
3.084               3.85745             0.571951            0.5                 
1.65607             4.79506             1.4275              0.5                 
4.11743             0.653929            2.63604             0.5                 
1.89216             0.572593            0.509545            0.5                 
3.20327             3.33611             0.941619            0.5                 
2.96317             2.96478             1.2819              0.5                 
4.87715             4.40237             3.30376             0.5                 
0.220625            2.38177             4.00793             0.5                 
2.02178             4.80303             3.34783             0.5                 
4.66233             1.61812             2.09255             0.5                 
4.60448             0.769433            3.48492             0.5                 
2.37321             1.42397             1.01509             0.5                 
2.77812             1.05011             4.6                 0.5                 
3.39995             3.77738             0.686275            0.5                 
1.91536             3.43529             0.575973            0.5                 
3.2645              4.96271             1.92078             0.5                 
3.13695             0.152208            0.967288            0.5                 
1.16474             3.03496             3.29479             0.5                 
2.14338             0.324776            4.7326              0.5                 
4.99088             0.109684            4.30466             0.5                 
3.25272             2.65169             1.46233             0.5                 
0.0413864           3.17112             4.95119             0.5                 
4.91167             4.23363             1.38225             0.5                 
3.57794             3.49298             0.314857            0.5                 
0.785498            3.06536             4.0934              0.5                 
4.50755             1.76598             0.678746            0.5                 
1.16518             4.19013             2.7698              0.5                 
4.35599             3.75442             0.392289            0.5                 
4.12713             0.270094            3.33521             0.5                 
0.829716            1.91498             0.673288            0.5                 
1.81604             4.58971             1.41518             0.5                 
1.15413             4.54228             4.37852             0.5                 
4.88225             2.64232             2.4523              0.5                 
3.93978             3.99382             1.81017             0.5                 
2.53011             2.37483             3.8727              0.5                 
1.02744             4.56098             3.23503             0.5                 
3.35301             0.12396             0.926739            0.5                 
1.30567             2.58909             4.37702             0.5                 
4.35379             0.0739384           2.05422             0.5                 
4.10703             0.659167            4.64314             0.5                 
2.52126             4.34564             3.35827             0.5                 
4.8096              2.93096             0.327414            0.5                 
1.06295             2.34674             2.64571             0.5                 
3.63369             2.36901             1.50371             0.5                 
1.08812             3.68513             0.66835             0.5                 
0.651386            3.39817             0.201451            0.5                 
1.1479              1.35468             1.61814             0.5                 
1.00843             3.85312             0.202487            0.5                 
4.55374             0.232987            3.14167             0.5                 
3.86115             0.993353            3.74072             0.5                 
1.87218             0.67296             0.191169            0.5                 
1.75596             4.58334             2.3779              0.5                 
4.08317             2.53893             4.00204             0.5                 
1.69615             4.48567             0.743206            0.5                 
1.13246             3.67259             3.03617             0.5                 
1.70257             2.33452             0.177349            0.5                 
4.36095             3.8281              0.567747            0.5                 
3.15066             3.4463              3.87516             0.5                 
0.0898476           3.20159             4.46699             0.5                 
1.73822             3.96669             1.40793             0.5                 
1.93703             0.53249             0.560621            0.5                 
4.81205             3.69624             3.29352             0.5                 
0.825316            4.01926             3.27643             0.5                 
4.45033             4.81739             2.34064             0.5                 
3.10204             2.54954             2.38608             0.5                 
1.65147             0.467281            2.91755             0.5                 
0.105684            0.329993            0.612533            0.5                 
3.38418             4.07029             4.79679             0.5                 
1.73982             1.20668             2.20403             0.5                 
2.46897             4.08661             1.92005             0.5                 
3.74816             4.76047             4.26494             0.5                 
4.98988             1.64217             0.536961            0.5                 
0.531769            0.333842            0.310651            0.5                 
0.240992            4.5693              3.45367             0.5                 
1.31405             1.00314             1.57342             0.5                 
1.80219             0.935349            0.740714            0.5                 
4.89098             2.31362             2.8853              0.5                 
0.866519            4.51643             2.07779             0.5                 
0.589035            1.94691             1.74666             0.5                 
3.76234             2.85668             0.340499            0.5                 
3.81647             2.96391             1.36214             0.5                 
1.74174             1.95966             1.11752             0.5                 
3.34917             2.70268             0.0177316           0.5                 
1.01247             1.44451             4.27456             0.5                 
