100
0                   5                   
0                   5                   
0                   5                   
3.95759             0.361114            4.75134             0.5                 
4.95193             1.84802             1.32679             0.5                 
1.59374             0.666855            4.91423             0.5                 
3.27283             0.442172            0.615562            0.5                 
0.0242012           3.26645             3.99276             0.5                 
3.95591             3.09649             1.20573             0.5                 
2.94255             4.66965             0.201507            0.5                 
4.22062             0.185504            1.85271             0.5                 
3.75362             0.298941            3.28926             0.5                 
1.57011             0.0529817           1.40484             0.5                 
1.17532             2.85                0.459073            0.5                 
1.2199              4.31022             0.558435            0.5                 
3.85917             0.934085            1.64696             0.5                 
0.0334569           3.09615             0.880492            0.5                 
1.50689             2.72859             2.57227             0.5                 
2.68413             1.78372             0.263917            0.5                 
2.98474             3.97168             0.598314            0.5                 
1.53926             4.83869             1.5521              0.5                 
3.95119             0.470658            2.735               0.5                 
1.99938             0.648918            0.345775            0.5                 
3.12119             3.25371             0.964331            0.5                 
2.83388             2.8375              1.44271             0.5                 
4.81631             4.5435              3.32455             0.5                 
0.268122            2.51528             4.148               0.5                 
2.11374             4.88563             3.50272             0.5                 
4.76254             1.75026             2.19686             0.5                 
4.59815             0.771999            3.54362             0.5                 
2.20997             1.38184             1.08883             0.5                 
2.77906             1.00589             4.44011             0.5                 
3.56838             3.59995             0.552204            0.5                 
2.03096             3.56571             0.440718            0.5                 
3.28307             0.125082            1.77943             0.5                 
3.24589             0.15052             1.09182             0.5                 
0.990958            3.00287             3.11535             0.5                 
2.06006             0.325352            4.9439              0.5                 
0.0107981           0.309206            4.51071             0.5                 
3.45369             2.6053              1.33333             0.5                 
0.211681            3.13983             4.75489             0.5                 
4.89335             4.2232              1.49096             0.5                 
3.80722             4.79973             1.50806             0.5                 
0.936151            3.13562             4.21532             0.5                 
4.37827             1.70107             0.767098            0.5                 
3.61559             4.37599             0.392778            0.5                 
4.45961             3.66606             0.502777            0.5                 
4.23578             0.443189            3.34721             0.5                 
0.94554             1.81252             0.497544            0.5                 
2.03712             4.62322             1.30663             0.5                 
1.19344             4.71794             4.47306             0.5                 
4.87537             2.44568             2.50846             0.5                 
3.80613             4.12501             1.99948             0.5                 
2.6102              2.50802             4.03771             0.5                 
1.0164              4.74024             3.30951             0.5                 
3.4765              0.1275              0.863675            0.5                 
1.14902             2.50795             4.40361             0.5                 
4.48371             4.93544             1.86955             0.5                 
4.21762             0.471103            4.67583             0.5                 
2.45431             4.36288             3.49062             0.5                 
4.59026             3.10824             0.411361            0.5                 
1.09043             2.43822             2.71524             0.5                 
3.77539             2.1641              1.46985             0.5                 
0.904701            3.4915              0.78575             0.5                 
0.876498            3.43603             0.232055            0.5                 
1.36049             1.34512             1.65581             0.5                 
0.956631            3.89693             0.0378942           0.5                 
4.52388             0.300892            3.27001             0.5                 
4.03298             0.932516            3.7007              0.5                 
1.78425             0.630237            0.245131            0.5                 
1.76132             3.92791             2.71084             0.5                 
3.99572             2.5073              4.05801             0.5                 
1.78666             4.42057             0.714673            0.5                 
1.16459             3.70166             3.05706             0.5                 
1.82291             2.13545             0.00416612          0.5                 
4.2939              3.90032             0.579754            0.5                 
3.03164             3.26469             4.04603             0.5                 
0.165336            3.27723             4.56648             0.5                 
1.62103             3.82088             1.49292             0.5                 
2.00831             0.543277            0.371412            0.5                 
4.94236             3.65715             3.40347             0.5                 
0.942501            3.9717              3.09162             0.5                 
4.50418             4.77534             2.44363             0.5                 
2.99372             2.46137             2.31043             0.5                 
1.72707             0.596541            2.98786             0.5                 
4.95664             0.261203            0.509769            0.5                 
3.29567             4.05058             4.85519             0.5                 
1.76829             1.33097             2.31338             0.5                 
2.28215             4.25078             1.98497             0.5                 
3.58816             4.64092             4.38732             0.5                 
4.82872             1.59414             0.33123             0.5                 
0.39757             0.451874            0.253823            0.5                 
0.268378            4.63412             3.47397             0.5                 
1.34523             0.953885            1.46573             0.5                 
1.78053             0.864014            0.766789            0.5                 
4.86825             2.29294             2.87366             0.5                 
0.972649            4.51961             1.99886             0.5                 
0.637587            1.93113             1.63128             0.5                 
3.58171             2.93818             0.207035            0.5                 
3.66861             3.00232             1.16068             0.5                 
1.8727              2.13728             1.18907             0.5                 
3.50417             2.73326             4.95268             0.5                 
0.947543            1.47688             4.3167              0.5                 
