100
0                   5                   
0                   5                   
0                   5                   
4.20576             0.317489            0.0726418           0.5                 
4.85292             2.0978              1.09331             0.5                 
1.17999             0.76728             4.97213             0.5                 
3.44921             0.537331            0.66672             0.5                 
0.264039            3.09314             4.18934             0.5                 
3.90641             2.89038             1.26127             0.5                 
2.7646              4.59052             0.344813            0.5                 
4.2276              0.0119199           1.5205              0.5                 
3.7937              0.000515605         3.2615              0.5                 
1.7487              0.326563            1.47861             0.5                 
1.43487             3.02231             0.56526             0.5                 
1.51472             4.55083             0.214356            0.5                 
3.90879             0.86551             1.50902             0.5                 
0.000210187         2.90979             0.679019            0.5                 
1.52445             3.0267              2.79617             0.5                 
2.42751             2.10897             0.00329469          0.5                 
3.15102             3.78031             0.554151            0.5                 
1.73494             4.7656              1.34337             0.5                 
4.22967             0.777673            2.56922             0.5                 
1.81976             0.521059            0.620122            0.5                 
3.25869             3.39174             0.926284            0.5                 
3.05048             3.05072             1.17333             0.5                 
4.91823             4.30708             3.28973             0.5                 
0.19415             2.28482             3.9152              0.5                 
1.95969             4.74725             3.24325             0.5                 
4.59466             1.5289              2.02212             0.5                 
4.60875             0.767701            3.44528             0.5                 
2.48343             1.45242             0.965297            0.5                 
2.77747             1.07997             4.70797             0.5                 
3.28622             3.89717             0.776799            0.5                 
1.83732             3.34722             0.667297            0.5                 
3.25196             4.85308             2.01623             0.5                 
3.06339             0.153347            0.883205            0.5                 
1.28208             3.05663             3.41595             0.5                 
2.19862             0.325389            4.58955             0.5                 
4.97832             4.9761              4.16544             0.5                 
3.11702             2.68301             1.54942             0.5                 
4.9264              3.19225             0.083738            0.5                 
4.92404             4.24067             1.30885             0.5                 
3.42314             2.61067             4.50921             0.5                 
0.684082            3.01549             4.01133             0.5                 
4.59483             1.80981             0.619091            0.5                 
0.361587            2.2901              0.942257            0.5                 
4.28602             3.81408             0.317687            0.5                 
4.05377             0.15322             3.3271              0.5                 
0.752029            1.98254             0.786965            0.5                 
1.66677             4.56708             1.48847             0.5                 
1.12759             4.42368             4.31469             0.5                 
4.88689             2.77509             2.41438             0.5                 
4.03002             3.90524             1.68235             0.5                 
2.47603             2.2849              3.76129             0.5                 
1.03489             4.43995             3.18474             0.5                 
3.26963             0.121569            0.96932             0.5                 
1.41025             2.63954             4.35868             0.5                 
4.26607             0.16745             2.1789              0.5                 
4.03236             0.786147            4.62106             0.5                 
2.56646             4.334               3.26891             0.5                 
4.9577              2.81127             0.270734            0.5                 
1.0444              2.28498             2.59876             0.5                 
3.53801             2.50737             1.52657             0.5                 
1.21196             3.81587             0.589083            0.5                 
0.49939             3.37261             0.180788            0.5                 
1.00437             1.36113             1.5927              0.5                 
1.0434              3.82355             0.313619            0.5                 
4.5739              0.187139            3.05501             0.5                 
3.74513             1.03443             3.76775             0.5                 
1.9288              0.704307            0.151786            0.5                 
1.75235             0.0258836           2.15311             0.5                 
4.14222             2.56028             3.96426             0.5                 
1.63504             4.52962             0.762471            0.5                 
1.11076             3.65297             3.02207             0.5                 
1.61834             2.46547             0.290747            0.5                 
4.40623             3.77934             0.55964             0.5                 
3.23103             3.56892             3.75979             0.5                 
0.0388784           3.15052             4.39982             0.5                 
1.81734             4.06514             1.35054             0.5                 
1.8889              0.525207            0.688375            0.5                 
4.72406             3.72264             3.21928             0.5                 
0.746193            4.05137             3.40122             0.5                 
4.41398             4.84579             2.27111             0.5                 
3.17518             2.60907             2.43715             0.5                 
1.60042             0.380005            2.87008             0.5                 
0.206317            0.376439            0.681919            0.5                 
3.44395             4.08361             4.75736             0.5                 
1.72059             1.12276             2.1302              0.5                 
2.59511             3.97576             1.87621             0.5                 
3.85619             4.84119             4.18231             0.5                 
0.100242            1.67434             0.674109            0.5                 
0.623381            0.256379            0.346945            0.5                 
0.222501            4.52554             3.43997             0.5                 
1.293               1.0364              1.64613             0.5                 
1.81682             0.983513            0.723109            0.5                 
4.90633             2.32758             2.89315             0.5                 
0.794861            4.51428             2.13108             0.5                 
0.556252            1.95756             1.82457             0.5                 
3.88431             2.80165             0.430614            0.5                 
3.91631             2.93798             1.49817             0.5                 
1.65332             1.83973             1.0692              0.5                 
3.24451             2.68202             0.0616542           0.5                 
1.05631             1.42266             4.2461              0.5                 
