0.000000 56
0.100000 4
0.200000 1
0.300000 0
0.400000 2
0.500000 0
0.600000 2
0.700000 6
0.800000 27
0.900000 18
1.000000 6
1.100000 1
1.200000 0
1.300000 1
1.400000 2
1.500000 8
1.600000 20
1.700000 12
1.800000 14
1.900000 2
2.000000 3
2.100000 0
2.200000 4
2.300000 8
2.400000 12
2.500000 14
2.600000 9
2.700000 4
2.800000 6
2.900000 4
3.000000 2
3.100000 3
3.200000 10
3.300000 10
3.400000 11
3.500000 10
3.600000 5
3.700000 4
3.800000 3
3.900000 6
4.000000 6
4.100000 5
4.200000 8
4.300000 7
4.400000 16
4.500000 3
4.600000 3
4.700000 3
4.800000 4
4.900000 3
5.000000 8
5.100000 9
5.200000 10
5.300000 5
5.400000 7
5.500000 4
5.600000 5
5.700000 3
5.800000 4
5.900000 3
6.000000 8
6.100000 6
6.200000 8
6.300000 1
6.400000 6
6.500000 3
6.600000 2
6.700000 4
6.800000 4
6.900000 8
7.000000 11
7.100000 10
7.200000 4
7.300000 1
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 6
8.100000 3
8.200000 1
