0.000000 15
0.100000 12
0.200000 11
0.300000 8
0.400000 4
0.500000 2
0.600000 3
0.700000 5
0.800000 6
0.900000 7
1.000000 8
1.100000 9
1.200000 8
1.300000 4
1.400000 6
1.500000 6
1.600000 3
1.700000 7
1.800000 12
1.900000 6
2.000000 4
2.100000 5
2.200000 4
2.300000 10
2.400000 5
2.500000 6
2.600000 8
2.700000 5
2.800000 6
2.900000 7
3.000000 3
3.100000 8
3.200000 6
3.300000 9
3.400000 10
3.500000 2
3.600000 5
3.700000 6
3.800000 7
3.900000 4
4.000000 9
4.100000 8
4.200000 5
4.300000 7
4.400000 6
4.500000 5
4.600000 5
4.700000 7
4.800000 6
4.900000 6
5.000000 9
5.100000 9
5.200000 4
5.300000 4
5.400000 4
5.500000 4
5.600000 8
5.700000 8
5.800000 9
5.900000 3
6.000000 8
6.100000 3
6.200000 5
6.300000 4
6.400000 11
6.500000 5
6.600000 7
6.700000 5
6.800000 2
6.900000 7
7.000000 4
7.100000 7
7.200000 10
7.300000 8
7.400000 3
7.500000 7
7.600000 4
7.700000 2
7.800000 0
7.900000 0
8.000000 4
8.100000 4
8.200000 5
8.300000 2
8.400000 2
8.500000 3
8.600000 1
8.700000 1
