0.000000 18
0.100000 10
0.200000 5
0.300000 9
0.400000 6
0.500000 2
0.600000 8
0.700000 3
0.800000 7
0.900000 6
1.000000 10
1.100000 9
1.200000 4
1.300000 6
1.400000 5
1.500000 7
1.600000 7
1.700000 5
1.800000 8
1.900000 8
2.000000 8
2.100000 6
2.200000 1
2.300000 8
2.400000 4
2.500000 10
2.600000 1
2.700000 12
2.800000 5
2.900000 6
3.000000 5
3.100000 8
3.200000 4
3.300000 5
3.400000 6
3.500000 5
3.600000 11
3.700000 9
3.800000 5
3.900000 7
4.000000 7
4.100000 3
4.200000 3
4.300000 9
4.400000 2
4.500000 13
4.600000 4
4.700000 6
4.800000 8
4.900000 6
5.000000 4
5.100000 6
5.200000 7
5.300000 7
5.400000 5
5.500000 8
5.600000 7
5.700000 10
5.800000 3
5.900000 8
6.000000 2
6.100000 5
6.200000 5
6.300000 4
6.400000 8
6.500000 13
6.600000 7
6.700000 4
6.800000 1
6.900000 1
7.000000 11
7.100000 9
7.200000 3
7.300000 10
7.400000 6
7.500000 5
7.600000 7
7.700000 2
7.800000 2
7.900000 0
8.000000 2
8.100000 2
8.200000 3
8.300000 2
8.400000 2
8.500000 1
