0.000000 36
0.100000 13
0.200000 2
0.300000 3
0.400000 2
0.500000 5
0.600000 2
0.700000 1
0.800000 14
0.900000 13
1.000000 10
1.100000 7
1.200000 5
1.300000 2
1.400000 3
1.500000 4
1.600000 6
1.700000 17
1.800000 10
1.900000 7
2.000000 4
2.100000 7
2.200000 5
2.300000 3
2.400000 3
2.500000 9
2.600000 9
2.700000 12
2.800000 8
2.900000 3
3.000000 5
3.100000 5
3.200000 5
3.300000 8
3.400000 4
3.500000 2
3.600000 9
3.700000 13
3.800000 8
3.900000 4
4.000000 5
4.100000 9
4.200000 6
4.300000 6
4.400000 5
4.500000 4
4.600000 6
4.700000 7
4.800000 9
4.900000 2
5.000000 6
5.100000 6
5.200000 8
5.300000 9
5.400000 6
5.500000 4
5.600000 7
5.700000 5
5.800000 4
5.900000 3
6.000000 6
6.100000 10
6.200000 8
6.300000 7
6.400000 4
6.500000 4
6.600000 4
6.700000 3
6.800000 3
6.900000 5
7.000000 7
7.100000 14
7.200000 12
7.300000 4
7.400000 3
7.500000 1
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 3
8.100000 6
8.200000 1
8.300000 0
8.400000 0
8.500000 2
