0.000000 57
0.100000 5
0.200000 0
0.300000 0
0.400000 0
0.500000 0
0.600000 0
0.700000 11
0.800000 28
0.900000 20
1.000000 3
1.100000 0
1.200000 0
1.300000 2
1.400000 0
1.500000 8
1.600000 21
1.700000 20
1.800000 9
1.900000 3
2.000000 0
2.100000 0
2.200000 3
2.300000 2
2.400000 12
2.500000 20
2.600000 16
2.700000 5
2.800000 3
2.900000 1
3.000000 1
3.100000 2
3.200000 8
3.300000 14
3.400000 9
3.500000 13
3.600000 5
3.700000 2
3.800000 4
3.900000 3
4.000000 5
4.100000 6
4.200000 9
4.300000 8
4.400000 10
4.500000 4
4.600000 6
4.700000 6
4.800000 5
4.900000 5
5.000000 6
5.100000 6
5.200000 8
5.300000 8
5.400000 3
5.500000 4
5.600000 4
5.700000 5
5.800000 4
5.900000 4
6.000000 12
6.100000 7
6.200000 4
6.300000 6
6.400000 0
6.500000 1
6.600000 3
6.700000 6
6.800000 5
6.900000 8
7.000000 12
7.100000 8
7.200000 4
7.300000 0
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 8
8.100000 2
