0.000000 24
0.100000 14
0.200000 7
0.300000 2
0.400000 4
0.500000 4
0.600000 2
0.700000 1
0.800000 6
0.900000 15
1.000000 10
1.100000 9
1.200000 4
1.300000 2
1.400000 4
1.500000 11
1.600000 4
1.700000 3
1.800000 5
1.900000 12
2.000000 10
2.100000 4
2.200000 6
2.300000 6
2.400000 4
2.500000 6
2.600000 7
2.700000 7
2.800000 7
2.900000 4
3.000000 9
3.100000 6
3.200000 5
3.300000 4
3.400000 9
3.500000 8
3.600000 2
3.700000 5
3.800000 7
3.900000 4
4.000000 8
4.100000 7
4.200000 4
4.300000 7
4.400000 8
4.500000 5
4.600000 6
4.700000 7
4.800000 4
4.900000 9
5.000000 6
5.100000 7
5.200000 2
5.300000 7
5.400000 7
5.500000 3
5.600000 10
5.700000 6
5.800000 6
5.900000 3
6.000000 7
6.100000 6
6.200000 5
6.300000 6
6.400000 7
6.500000 8
6.600000 8
6.700000 4
6.800000 2
6.900000 4
7.000000 6
7.100000 5
7.200000 10
7.300000 8
7.400000 7
7.500000 5
7.600000 5
7.700000 1
7.800000 0
7.900000 0
8.000000 3
8.100000 13
8.200000 1
8.300000 2
8.400000 1
8.500000 1
8.600000 1
8.700000 0
8.800000 0
8.900000 0
9.000000 0
9.100000 1
