0.000000 41
0.100000 8
0.200000 3
0.300000 4
0.400000 4
0.500000 1
0.600000 0
0.700000 3
0.800000 13
0.900000 20
1.000000 12
1.100000 7
1.200000 3
1.300000 2
1.400000 1
1.500000 5
1.600000 3
1.700000 7
1.800000 18
1.900000 13
2.000000 8
2.100000 3
2.200000 0
2.300000 4
2.400000 1
2.500000 12
2.600000 6
2.700000 11
2.800000 14
2.900000 7
3.000000 6
3.100000 2
3.200000 1
3.300000 4
3.400000 8
3.500000 14
3.600000 6
3.700000 9
3.800000 4
3.900000 3
4.000000 3
4.100000 6
4.200000 6
4.300000 8
4.400000 10
4.500000 4
4.600000 9
4.700000 7
4.800000 1
4.900000 5
5.000000 6
5.100000 6
5.200000 6
5.300000 6
5.400000 12
5.500000 3
5.600000 4
5.700000 6
5.800000 3
5.900000 6
6.000000 6
6.100000 8
6.200000 10
6.300000 3
6.400000 4
6.500000 4
6.600000 3
6.700000 3
6.800000 6
6.900000 4
7.000000 15
7.100000 8
7.200000 6
7.300000 3
7.400000 7
7.500000 2
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 6
8.100000 3
8.200000 2
8.300000 0
8.400000 0
8.500000 0
8.600000 0
8.700000 0
8.800000 0
8.900000 0
9.000000 0
9.100000 1
