0.000000 19
0.100000 14
0.200000 7
0.300000 2
0.400000 5
0.500000 3
0.600000 3
0.700000 3
0.800000 8
0.900000 11
1.000000 10
1.100000 6
1.200000 6
1.300000 3
1.400000 8
1.500000 4
1.600000 4
1.700000 7
1.800000 7
1.900000 11
2.000000 6
2.100000 4
2.200000 6
2.300000 8
2.400000 5
2.500000 5
2.600000 4
2.700000 12
2.800000 7
2.900000 4
3.000000 6
3.100000 8
3.200000 4
3.300000 8
3.400000 5
3.500000 5
3.600000 9
3.700000 5
3.800000 5
3.900000 7
4.000000 4
4.100000 7
4.200000 6
4.300000 8
4.400000 3
4.500000 11
4.600000 3
4.700000 6
4.800000 7
4.900000 5
5.000000 5
5.100000 3
5.200000 9
5.300000 7
5.400000 6
5.500000 7
5.600000 5
5.700000 1
5.800000 10
5.900000 4
6.000000 4
6.100000 4
6.200000 11
6.300000 7
6.400000 7
6.500000 9
6.600000 1
6.700000 3
6.800000 3
6.900000 5
7.000000 5
7.100000 10
7.200000 15
7.300000 4
7.400000 6
7.500000 7
7.600000 3
7.700000 0
7.800000 0
7.900000 0
8.000000 3
8.100000 6
8.200000 8
8.300000 3
8.400000 3
8.500000 1
8.600000 1
8.700000 0
8.800000 0
8.900000 1
9.000000 1
