0.000000 40
0.100000 11
0.200000 4
0.300000 2
0.400000 1
0.500000 3
0.600000 3
0.700000 5
0.800000 7
0.900000 17
1.000000 11
1.100000 5
1.200000 6
1.300000 1
1.400000 5
1.500000 3
1.600000 8
1.700000 10
1.800000 7
1.900000 11
2.000000 10
2.100000 3
2.200000 3
2.300000 1
2.400000 6
2.500000 9
2.600000 8
2.700000 12
2.800000 4
2.900000 8
3.000000 9
3.100000 1
3.200000 3
3.300000 7
3.400000 2
3.500000 11
3.600000 8
3.700000 11
3.800000 8
3.900000 5
4.000000 4
4.100000 3
4.200000 1
4.300000 12
4.400000 6
4.500000 6
4.600000 9
4.700000 3
4.800000 10
4.900000 7
5.000000 7
5.100000 2
5.200000 2
5.300000 8
5.400000 10
5.500000 6
5.600000 6
5.700000 2
5.800000 2
5.900000 8
6.000000 9
6.100000 7
6.200000 6
6.300000 13
6.400000 5
6.500000 1
6.600000 1
6.700000 3
6.800000 3
6.900000 10
7.000000 9
7.100000 11
7.200000 10
7.300000 6
7.400000 2
7.500000 0
7.600000 1
7.700000 0
7.800000 0
7.900000 0
8.000000 4
8.100000 3
8.200000 3
8.300000 1
8.400000 0
8.500000 0
8.600000 0
8.700000 0
8.800000 0
8.900000 0
9.000000 1
