0.000000 57
0.100000 4
0.200000 1
0.300000 0
0.400000 0
0.500000 2
0.600000 0
0.700000 10
0.800000 24
0.900000 20
1.000000 3
1.100000 2
1.200000 1
1.300000 2
1.400000 3
1.500000 9
1.600000 16
1.700000 20
1.800000 7
1.900000 2
2.000000 2
2.100000 0
2.200000 3
2.300000 5
2.400000 11
2.500000 22
2.600000 10
2.700000 2
2.800000 5
2.900000 1
3.000000 3
3.100000 6
3.200000 6
3.300000 13
3.400000 14
3.500000 4
3.600000 3
3.700000 4
3.800000 4
3.900000 7
4.000000 8
4.100000 9
4.200000 8
4.300000 8
4.400000 7
4.500000 4
4.600000 6
4.700000 2
4.800000 5
4.900000 4
5.000000 6
5.100000 10
5.200000 5
5.300000 10
5.400000 7
5.500000 1
5.600000 4
5.700000 5
5.800000 7
5.900000 5
6.000000 8
6.100000 6
6.200000 8
6.300000 4
6.400000 1
6.500000 3
6.600000 1
6.700000 5
6.800000 6
6.900000 4
7.000000 12
7.100000 7
7.200000 7
7.300000 1
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 7
8.100000 3
