0.000000 21
0.100000 10
0.200000 8
0.300000 9
0.400000 4
0.500000 4
0.600000 0
0.700000 3
0.800000 9
0.900000 10
1.000000 7
1.100000 13
1.200000 4
1.300000 4
1.400000 5
1.500000 5
1.600000 2
1.700000 8
1.800000 11
1.900000 8
2.000000 5
2.100000 8
2.200000 5
2.300000 4
2.400000 4
2.500000 8
2.600000 6
2.700000 9
2.800000 7
2.900000 4
3.000000 7
3.100000 9
3.200000 3
3.300000 4
3.400000 7
3.500000 8
3.600000 7
3.700000 6
3.800000 9
3.900000 4
4.000000 5
4.100000 6
4.200000 4
4.300000 10
4.400000 5
4.500000 7
4.600000 8
4.700000 7
4.800000 4
4.900000 4
5.000000 6
5.100000 6
5.200000 8
5.300000 5
5.400000 8
5.500000 6
5.600000 8
5.700000 6
5.800000 7
5.900000 3
6.000000 3
6.100000 6
6.200000 11
6.300000 7
6.400000 7
6.500000 4
6.600000 3
6.700000 6
6.800000 3
6.900000 7
7.000000 5
7.100000 12
7.200000 6
7.300000 5
7.400000 9
7.500000 7
7.600000 2
7.700000 1
7.800000 0
7.900000 1
8.000000 1
8.100000 4
8.200000 2
8.300000 3
8.400000 2
8.500000 2
8.600000 0
8.700000 0
8.800000 0
8.900000 0
9.000000 0
9.100000 0
9.200000 1
