0.000000 52
0.100000 7
0.200000 1
0.300000 0
0.400000 2
0.500000 0
0.600000 6
0.700000 6
0.800000 21
0.900000 10
1.000000 11
1.100000 2
1.200000 2
1.300000 2
1.400000 9
1.500000 7
1.600000 14
1.700000 10
1.800000 9
1.900000 4
2.000000 3
2.100000 8
2.200000 4
2.300000 8
2.400000 10
2.500000 6
2.600000 16
2.700000 2
2.800000 3
2.900000 5
3.000000 6
3.100000 4
3.200000 14
3.300000 7
3.400000 4
3.500000 6
3.600000 7
3.700000 5
3.800000 6
3.900000 7
4.000000 9
4.100000 7
4.200000 6
4.300000 8
4.400000 2
4.500000 8
4.600000 7
4.700000 4
4.800000 8
4.900000 5
5.000000 8
5.100000 4
5.200000 5
5.300000 8
5.400000 6
5.500000 4
5.600000 5
5.700000 4
5.800000 7
5.900000 3
6.000000 8
6.100000 8
6.200000 7
6.300000 6
6.400000 3
6.500000 2
6.600000 2
6.700000 2
6.800000 4
6.900000 4
7.000000 13
7.100000 10
7.200000 5
7.300000 4
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 7
8.100000 1
8.200000 2
