0.000000 54
0.100000 6
0.200000 2
0.300000 0
0.400000 0
0.500000 0
0.600000 1
0.700000 8
0.800000 30
0.900000 13
1.000000 8
1.100000 0
1.200000 0
1.300000 1
1.400000 2
1.500000 10
1.600000 12
1.700000 22
1.800000 5
1.900000 8
2.000000 2
2.100000 2
2.200000 1
2.300000 9
2.400000 7
2.500000 9
2.600000 17
2.700000 8
2.800000 6
2.900000 3
3.000000 1
3.100000 3
3.200000 7
3.300000 9
3.400000 15
3.500000 9
3.600000 7
3.700000 4
3.800000 1
3.900000 2
4.000000 6
4.100000 11
4.200000 4
4.300000 10
4.400000 8
4.500000 5
4.600000 7
4.700000 3
4.800000 1
4.900000 8
5.000000 8
5.100000 4
5.200000 8
5.300000 10
5.400000 5
5.500000 1
5.600000 5
5.700000 7
5.800000 8
5.900000 4
6.000000 5
6.100000 5
6.200000 7
6.300000 8
6.400000 1
6.500000 6
6.600000 2
6.700000 1
6.800000 4
6.900000 5
7.000000 14
7.100000 14
7.200000 2
7.300000 1
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 6
8.100000 4
