0.000000 58
0.100000 4
0.200000 0
0.300000 0
0.400000 0
0.500000 0
0.600000 2
0.700000 13
0.800000 19
0.900000 20
1.000000 6
1.100000 2
1.200000 0
1.300000 2
1.400000 1
1.500000 8
1.600000 21
1.700000 17
1.800000 8
1.900000 5
2.000000 0
2.100000 1
2.200000 1
2.300000 6
2.400000 12
2.500000 16
2.600000 8
2.700000 9
2.800000 2
2.900000 3
3.000000 3
3.100000 6
3.200000 7
3.300000 10
3.400000 13
3.500000 7
3.600000 6
3.700000 2
3.800000 4
3.900000 6
4.000000 4
4.100000 6
4.200000 9
4.300000 7
4.400000 10
4.500000 5
4.600000 4
4.700000 5
4.800000 5
4.900000 7
5.000000 4
5.100000 9
5.200000 7
5.300000 7
5.400000 8
5.500000 3
5.600000 1
5.700000 4
5.800000 7
5.900000 7
6.000000 9
6.100000 4
6.200000 10
6.300000 3
6.400000 4
6.500000 4
6.600000 1
6.700000 2
6.800000 5
6.900000 7
7.000000 11
7.100000 11
7.200000 4
7.300000 0
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 8
8.100000 1
8.200000 0
8.300000 1
