0.000000 39
0.100000 11
0.200000 4
0.300000 2
0.400000 0
0.500000 2
0.600000 3
0.700000 6
0.800000 8
0.900000 19
1.000000 10
1.100000 5
1.200000 3
1.300000 1
1.400000 3
1.500000 6
1.600000 9
1.700000 14
1.800000 5
1.900000 6
2.000000 5
2.100000 8
2.200000 3
2.300000 4
2.400000 3
2.500000 9
2.600000 14
2.700000 9
2.800000 4
2.900000 6
3.000000 5
3.100000 5
3.200000 6
3.300000 4
3.400000 11
3.500000 4
3.600000 10
3.700000 5
3.800000 3
3.900000 10
4.000000 8
4.100000 5
4.200000 6
4.300000 4
4.400000 9
4.500000 1
4.600000 10
4.700000 5
4.800000 5
4.900000 11
5.000000 5
5.100000 5
5.200000 9
5.300000 6
5.400000 9
5.500000 4
5.600000 3
5.700000 8
5.800000 5
5.900000 0
6.000000 6
6.100000 11
6.200000 6
6.300000 9
6.400000 9
6.500000 4
6.600000 3
6.700000 2
6.800000 1
6.900000 4
7.000000 7
7.100000 15
7.200000 12
7.300000 6
7.400000 3
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 4
8.100000 3
8.200000 3
8.300000 1
8.400000 1
