512
0.000000 8.000000
0.000000 8.000000
0.000000 8.000000
5.880570	1.507477	7.134952	1.000000
4.731565	7.680800	2.451188	1.000000
0.487099	1.125778	0.789472	1.000000
4.592373	5.988678	0.921219	1.000000
0.635612	5.564509	6.976526	1.000000
3.203144	6.467005	3.347675	1.000000
7.820734	3.851154	0.006228	1.000000
0.826520	3.592439	0.038848	1.000000
4.932642	2.009586	6.961474	1.000000
5.732820	6.291730	5.300480	1.000000
4.645619	6.441282	4.787829	1.000000
5.562073	4.899446	2.573898	1.000000
4.629314	0.131809	5.035653	1.000000
7.785405	3.668921	1.832652	1.000000
3.435855	7.909541	4.311311	1.000000
7.367719	1.067048	1.696113	1.000000
4.142025	0.053007	0.877746	1.000000
5.175479	2.363647	3.414026	1.000000
0.085645	2.685755	1.623776	1.000000
1.938992	6.570145	4.727309	1.000000
6.486520	7.156829	5.597980	1.000000
0.599431	5.471542	4.639384	1.000000
4.856739	5.742658	3.870543	1.000000
6.054033	6.219468	0.000615	1.000000
3.522938	2.963171	0.987726	1.000000
1.156342	6.163877	4.186745	1.000000
0.978050	2.758946	5.304799	1.000000
1.037813	5.482321	1.887890	1.000000
6.758495	4.712894	2.350662	1.000000
3.744316	0.724290	8.091192	1.000000
5.569538	2.159297	0.767802	1.000000
5.512503	5.098209	5.037658	1.000000
1.497617	1.952735	7.233756	1.000000
6.371439	0.683048	6.608950	1.000000
7.532860	5.318558	2.474332	1.000000
6.372880	3.829366	0.878976	1.000000
3.971605	5.671501	3.232028	1.000000
1.093173	0.221343	1.986350	1.000000
4.819980	4.988382	1.079997	1.000000
5.586701	3.232483	0.924452	1.000000
4.656179	7.584044	1.531189	1.000000
3.119161	0.414327	1.700674	1.000000
6.326930	2.216473	3.270750	1.000000
2.343237	1.409328	1.808822	1.000000
5.530647	0.443196	0.001790	1.000000
4.784200	3.649666	3.681795	1.000000
4.593484	3.119261	0.965208	1.000000
1.102368	1.406410	0.023693	1.000000
4.265292	4.057819	7.330316	1.000000
0.675828	6.376404	0.018576	1.000000
6.109048	4.064313	2.662738	1.000000
3.207318	0.015860	0.796289	1.000000
5.234055	2.590184	1.707638	1.000000
6.177348	0.965863	3.971272	1.000000
7.509175	2.492501	0.728620	1.000000
5.391640	4.179945	0.998620	1.000000
5.929484	1.354262	5.029557	1.000000
0.011559	5.610738	0.013690	1.000000
7.586702	7.911667	3.144813	1.000000
5.756606	4.227459	0.017988	1.000000
5.457781	1.435743	1.593900	1.000000
5.075739	2.399835	5.014521	1.000000
3.045938	4.510216	3.342242	1.000000
6.629189	4.806418	0.973044	1.000000
3.948883	5.974317	7.185453	1.000000
1.973106	0.790861	5.372532	1.000000
7.084580	6.201117	5.165442	1.000000
3.056944	5.425792	1.559664	1.000000
5.504581	7.491957	1.848253	1.000000
3.966597	0.312291	2.206294	1.000000
6.988735	3.722452	2.402727	1.000000
2.588798	2.372861	5.437765	1.000000
5.300180	1.824472	4.294235	1.000000
5.329936	6.890800	2.647023	1.000000
5.416915	0.052191	5.870821	1.000000
4.539896	2.282541	5.827336	1.000000
3.329040	3.468765	7.069766	1.000000
2.304660	2.598179	2.618182	1.000000
3.535306	2.277074	7.133674	1.000000
4.257252	5.473158	0.026879	1.000000
7.336677	0.578824	4.050302	1.000000
4.445780	6.230403	2.592682	1.000000
4.472933	2.651623	4.250216	1.000000
4.593063	2.855130	2.631309	1.000000
5.384968	7.125868	0.928521	1.000000
1.393032	3.853612	0.875366	1.000000
4.058753	2.852112	5.237803	1.000000
5.867756	1.834933	2.467175	1.000000
1.680998	1.784928	0.849298	1.000000
1.572174	1.804371	2.499863	1.000000
7.858204	0.412233	0.839205	1.000000
3.513053	5.234081	2.425451	1.000000
2.920197	6.427463	1.517871	1.000000
0.319508	2.490517	4.197971	1.000000
0.252403	7.766353	2.421434	1.000000
1.162118	7.029421	0.780857	1.000000
1.040765	6.661453	5.238672	1.000000
6.714803	5.270325	5.226642	1.000000
1.415728	0.693577	3.550875	1.000000
1.088684	6.704276	3.377419	1.000000
6.450858	0.195412	3.402417	1.000000
1.464920	4.389865	0.059379	1.000000
0.424906	3.303361	2.506490	1.000000
7.789995	2.566060	6.362713	1.000000
6.796865	0.561392	0.909223	1.000000
0.463465	5.387086	0.875690	1.000000
5.266477	2.749949	0.014331	1.000000
5.356551	3.007851	4.142246	1.000000
1.906630	4.568059	7.085727	1.000000
2.823619	3.511272	4.008534	1.000000
3.194593	7.333034	6.150873	1.000000
0.409468	0.615583	0.005819	1.000000
1.768923	5.727280	5.251255	1.000000
7.396620	4.218215	4.424247	1.000000
7.695046	3.635826	5.797246	1.000000
5.592600	4.166191	3.547870	1.000000
6.268128	4.114836	4.975497	1.000000
7.403386	5.579498	0.821291	1.000000
7.898261	2.727723	5.144680	1.000000
3.419144	5.909891	0.765493	1.000000
6.924899	1.013920	4.826060	1.000000
4.615522	2.087798	1.026764	1.000000
1.805760	3.337027	1.721344	1.000000
0.095871	5.008606	1.753730	1.000000
1.962877	7.159763	3.333001	1.000000
2.270550	1.688238	3.117663	1.000000
6.372497	1.033324	0.002352	1.000000
7.636324	5.518316	4.519260	1.000000
3.354452	0.468848	3.368130	1.000000
1.596278	4.910674	1.026810	1.000000
2.444690	2.955471	0.947582	1.000000
0.308085	3.450598	4.586665	1.000000
7.243043	6.639780	0.895860	1.000000
4.303253	1.420885	1.818630	1.000000
4.774815	7.420095	3.499770	1.000000
0.783316	1.214093	2.415564	1.000000
0.116443	6.322133	0.823478	1.000000
5.111906	5.672121	1.819303	1.000000
4.683648	4.296822	5.359181	1.000000
7.353185	7.890914	5.829783	1.000000
0.435633	5.043284	2.722783	1.000000
2.441938	4.377677	0.017202	1.000000
7.864793	3.759730	3.590869	1.000000
0.439474	6.830802	4.326584	1.000000
1.351709	7.289472	4.124072	1.000000
4.200478	2.246892	3.371120	1.000000
1.658880	7.225747	0.001963	1.000000
4.343737	2.279626	0.094794	1.000000
7.621437	4.663053	1.018389	1.000000
3.542960	4.326169	0.025462	1.000000
4.988547	3.703150	0.052298	1.000000
4.000894	6.531454	0.118922	1.000000
7.807093	4.567397	5.415822	1.000000
1.589265	5.230933	6.360323	1.000000
5.636302	3.506543	7.168062	1.000000
6.764651	4.128281	0.049477	1.000000
3.902602	5.433251	8.056379	1.000000
6.575123	6.740677	4.561408	1.000000
6.759987	2.120732	4.989401	1.000000
3.397271	2.023769	6.181046	1.000000
6.650670	7.858487	4.471308	1.000000
5.130684	3.754940	2.685901	1.000000
5.399164	7.409950	5.093434	1.000000
0.766007	4.527138	7.045133	1.000000
3.820212	4.501275	6.249887	1.000000
6.519148	5.835659	1.012786	1.000000
2.200401	2.825158	4.642218	1.000000
5.998387	3.518417	1.746593	1.000000
5.076645	5.004286	6.026215	1.000000
6.454105	2.073357	6.214241	1.000000
5.617899	2.879406	2.535103	1.000000
4.001989	1.193363	2.760241	1.000000
5.809613	7.092577	3.476280	1.000000
2.680752	5.737861	4.456035	1.000000
1.788478	6.407143	7.018305	1.000000
5.531395	6.946110	5.988453	1.000000
1.353380	2.543428	0.009803	1.000000
7.137555	7.242249	2.508959	1.000000
3.658682	7.380004	5.169007	1.000000
5.009832	4.474539	1.938257	1.000000
1.359672	5.887915	0.916816	1.000000
0.200637	1.664626	0.000168	1.000000
2.811974	3.526639	1.810644	1.000000
3.328950	6.357576	6.413574	1.000000
5.542769	6.628421	4.400465	1.000000
5.043145	5.635332	8.077143	1.000000
1.372575	2.936689	2.828928	1.000000
6.059976	4.670589	5.869199	1.000000
2.625535	1.055683	6.259315	1.000000
0.619093	0.300476	4.218384	1.000000
6.718058	7.968839	0.011298	1.000000
0.371106	0.228212	5.984909	1.000000
5.983714	4.473881	1.623472	1.000000
1.246697	6.185490	6.229751	1.000000
3.620050	2.890224	2.470009	1.000000
4.422969	4.059444	0.824416	1.000000
1.588895	5.247539	4.338651	1.000000
6.548246	2.776325	2.422975	1.000000
3.514539	1.601596	3.783252	1.000000
3.512948	6.261792	2.297294	1.000000
3.495066	3.909977	0.928294	1.000000
0.806390	6.354425	1.597864	1.000000
5.442092	3.747846	5.564735	1.000000
2.361780	0.351668	3.449340	1.000000
1.953837	2.399553	1.641198	1.000000
6.964544	1.698816	4.101007	1.000000
6.469770	2.620202	0.619326	1.000000
4.034694	0.171258	6.014143	1.000000
6.947713	2.798782	5.759577	1.000000
7.640074	1.485160	0.909589	1.000000
2.128090	1.318922	0.024001	1.000000
4.179114	2.425124	1.806010	1.000000
3.822778	4.897806	0.855023	1.000000
3.089380	3.088942	6.099591	1.000000
4.104039	1.402123	6.895238	1.000000
7.422763	2.159375	3.273252	1.000000
3.904180	6.508207	1.407092	1.000000
2.884847	1.446645	5.100722	1.000000
7.306228	4.546076	3.395289	1.000000
3.802874	7.496515	3.390204	1.000000
6.891541	1.792881	2.526581	1.000000
4.613362	1.067632	6.050232	1.000000
1.614147	6.229368	0.031015	1.000000
7.438542	0.874049	0.051626	1.000000
6.088374	3.249935	0.027627	1.000000
3.948905	3.525817	1.792713	1.000000
3.836924	7.531161	0.023992	1.000000
5.343286	5.518020	0.031230	1.000000
1.366588	0.392198	6.062017	1.000000
1.177374	1.737824	3.427877	1.000000
4.795702	6.024069	5.828218	1.000000
3.891903	7.173238	2.422800	1.000000
3.015136	2.549193	1.748948	1.000000
7.734978	7.772503	0.019479	1.000000
1.918701	1.710306	5.341744	1.000000
7.514679	2.826682	2.463740	1.000000
1.507709	0.378179	0.011619	1.000000
1.255666	5.572933	3.320289	1.000000
0.231033	5.939784	3.565332	1.000000
2.024115	0.161617	4.409902	1.000000
2.529982	2.237422	6.640728	1.000000
5.049606	4.234318	6.728920	1.000000
6.194799	0.677624	2.530226	1.000000
4.651175	0.581921	1.531694	1.000000
0.357973	7.819766	6.920619	1.000000
7.578069	7.856492	1.546316	1.000000
4.817538	6.607163	1.746657	1.000000
3.025719	1.732635	0.135338	1.000000
4.881062	4.926798	3.307281	1.000000
3.278828	7.001751	0.740597	1.000000
1.259526	0.018962	2.910374	1.000000
2.198402	6.923521	0.782056	1.000000
3.919595	1.917583	5.059238	1.000000
7.658840	6.669168	0.025890	1.000000
3.570983	4.953610	5.449743	1.000000
7.076818	7.599035	0.826746	1.000000
2.854201	6.346329	5.172888	1.000000
6.676898	1.241598	3.221424	1.000000
0.821092	4.082366	5.975124	1.000000
3.847956	5.487957	4.272364	1.000000
4.885093	1.260803	5.167334	1.000000
3.664238	1.151460	5.782620	1.000000
4.552842	1.232232	3.505035	1.000000
3.576580	6.567694	4.542837	1.000000
6.947712	5.863763	0.008434	1.000000
1.156462	4.296889	3.799694	1.000000
6.454705	4.900292	3.221799	1.000000
1.354350	3.571502	7.179160	1.000000
5.461098	7.736658	4.145334	1.000000
2.590860	6.737319	2.393949	1.000000
1.629092	5.071144	2.565194	1.000000
1.996778	6.470845	1.672913	1.000000
4.282031	4.056123	2.864217	1.000000
0.657310	7.451691	1.563437	1.000000
3.592127	1.775384	0.998725	1.000000
7.520408	6.504920	4.161640	1.000000
6.564252	0.217015	1.882422	1.000000
1.500153	4.585735	5.290299	1.000000
2.394851	7.284747	6.754968	1.000000
2.954242	3.554777	0.028780	1.000000
6.723410	6.875439	0.012088	1.000000
6.419692	1.298149	1.684269	1.000000
4.209968	6.544332	3.716245	1.000000
4.437892	5.324395	5.228957	1.000000
7.829933	1.674122	4.847858	1.000000
1.348685	3.666248	5.112438	1.000000
2.447843	0.360923	0.046421	1.000000
5.196951	3.636985	8.053578	1.000000
2.668290	7.401617	1.575009	1.000000
6.352162	0.242970	5.342289	1.000000
0.375501	1.252975	4.030444	1.000000
5.151153	0.143309	0.850233	1.000000
0.781340	7.703735	0.064121	1.000000
0.528392	2.387652	2.931075	1.000000
5.601524	1.402732	6.113299	1.000000
7.443919	2.914455	3.997858	1.000000
7.969719	5.955907	1.823654	1.000000
4.520729	7.148600	5.502206	1.000000
5.502755	0.591041	4.585060	1.000000
7.393717	0.735455	2.706594	1.000000
0.031391	1.924137	7.013390	1.000000
5.742051	6.455497	1.849825	1.000000
3.331365	7.973930	7.180317	1.000000
6.620656	4.991983	4.265955	1.000000
0.676662	5.478118	5.805541	1.000000
0.684984	2.718849	7.157389	1.000000
2.446426	3.910002	0.958929	1.000000
2.621018	4.723490	2.482948	1.000000
3.077744	4.518543	1.627338	1.000000
0.530514	1.036442	7.029510	1.000000
7.267261	2.055539	1.655727	1.000000
4.538991	4.630205	4.424952	1.000000
7.569453	5.472050	5.913843	1.000000
4.356295	7.347868	4.482542	1.000000
3.898753	6.188163	5.551466	1.000000
0.908702	0.680964	5.072080	1.000000
1.842486	3.897188	2.622452	1.000000
0.387461	7.720320	5.154167	1.000000
0.833211	0.127965	0.899654	1.000000
0.445553	2.152528	0.925258	1.000000
4.020452	4.479484	3.671513	1.000000
4.522579	5.081736	7.002582	1.000000
7.879917	4.494057	6.464558	1.000000
5.698512	5.177626	3.871505	1.000000
6.189698	2.402347	1.633454	1.000000
0.269555	0.751060	1.710895	1.000000
0.380291	0.570457	3.089727	1.000000
2.682197	4.539506	6.090490	1.000000
6.951425	5.141418	8.043524	1.000000
6.542073	7.261895	1.607807	1.000000
0.062996	6.210067	5.168932	1.000000
7.427485	5.325598	7.098521	1.000000
4.773230	6.853611	6.958141	1.000000
2.695823	7.004024	4.253678	1.000000
3.357288	0.666080	0.017542	1.000000
2.269776	3.649822	5.356040	1.000000
7.855165	6.919847	1.776455	1.000000
6.964985	6.346745	1.832270	1.000000
3.723900	7.504602	1.521482	1.000000
5.179820	6.622493	0.013473	1.000000
0.335311	1.766175	1.797027	1.000000
5.633819	6.140019	0.844543	1.000000
3.350414	2.669592	0.113165	1.000000
1.674731	0.876553	7.120110	1.000000
3.854983	3.580421	4.360233	1.000000
5.803510	7.814205	2.788856	1.000000
4.356978	7.109304	0.780737	1.000000
2.316301	2.440354	0.014760	1.000000
5.549842	1.308279	3.230218	1.000000
0.769412	4.022105	2.994391	1.000000
2.531399	5.581416	5.789859	1.000000
4.029687	5.616050	1.744786	1.000000
4.446909	0.474397	4.102738	1.000000
3.648604	5.454241	6.289875	1.000000
4.793012	3.430007	4.820829	1.000000
3.199691	0.432628	5.252708	1.000000
2.855098	2.374961	3.625036	1.000000
0.768703	3.481385	1.647201	1.000000
5.179360	1.575634	8.053237	1.000000
2.530450	4.752998	5.039523	1.000000
2.948106	5.639885	7.137497	1.000000
5.467544	4.176719	4.440052	1.000000
3.092468	3.228908	5.116980	1.000000
5.046355	1.441962	0.012651	1.000000
4.991535	0.839794	7.217582	1.000000
0.237161	4.807846	3.843441	1.000000
2.961805	5.540131	3.419092	1.000000
4.205484	2.495095	8.214191	1.000000
2.225664	7.721443	2.512361	1.000000
2.698658	7.415786	0.003166	1.000000
3.978722	4.596468	1.861815	1.000000
6.063743	7.451436	8.036478	1.000000
5.219913	5.816979	6.898557	1.000000
6.979315	4.198667	1.567379	1.000000
3.562115	2.517891	4.306611	1.000000
1.784727	3.561667	3.550520	1.000000
7.191244	1.880130	0.024962	1.000000
5.902134	7.344448	0.031227	1.000000
3.228848	7.788949	2.507659	1.000000
6.088822	1.944655	0.002038	1.000000
6.358831	2.620618	4.229058	1.000000
1.548255	3.053839	6.231512	1.000000
6.301712	6.834779	0.811944	1.000000
6.913801	4.366071	6.684878	1.000000
2.020483	4.315532	1.754430	1.000000
6.490384	3.654879	6.079108	1.000000
7.541702	1.836055	5.752299	1.000000
1.312384	2.164058	4.358559	1.000000
2.095814	0.408251	1.619455	1.000000
7.848651	6.825903	3.254707	1.000000
0.398250	7.140321	5.939845	1.000000
1.505519	7.945903	7.038009	1.000000
2.235268	5.321642	0.017083	1.000000
2.831746	4.812827	0.702106	1.000000
2.384620	7.978681	5.965487	1.000000
5.958130	3.049761	5.189376	1.000000
2.018543	7.908910	0.776673	1.000000
6.657811	1.579189	0.819286	1.000000
7.427709	3.656498	0.799944	1.000000
5.472433	2.609961	5.926957	1.000000
7.221306	7.478923	6.996880	1.000000
5.517711	5.819833	2.903606	1.000000
7.347626	5.498457	3.555995	1.000000
4.938734	7.490802	0.060655	1.000000
2.403490	1.834696	4.348516	1.000000
1.444590	1.459189	6.176563	1.000000
3.839196	0.991116	4.615771	1.000000
4.007354	1.300134	0.058563	1.000000
2.582485	2.036998	1.022778	1.000000
5.883192	3.169348	3.374928	1.000000
1.555968	7.549439	5.222062	1.000000
6.142195	5.900951	4.507527	1.000000
1.187457	1.300092	1.579563	1.000000
2.363153	3.619746	6.448735	1.000000
2.456149	5.840198	0.815457	1.000000
3.757603	3.124117	3.420185	1.000000
1.022712	4.502314	1.975560	1.000000
4.947026	0.837180	2.525834	1.000000
7.490404	0.701519	6.371443	1.000000
5.832775	4.877493	7.076140	1.000000
