512
0.000000 8.000000
0.000000 8.000000
0.000000 8.000000
6.125277	2.243040	7.018833	1.000000
4.883787	0.913228	2.546927	1.000000
0.765315	1.097738	0.896116	1.000000
4.628306	5.848006	0.855719	1.000000
1.959324	2.675347	6.103139	1.000000
3.878062	7.107445	2.942854	1.000000
7.658446	3.975888	0.091209	1.000000
0.537843	3.472499	0.007792	1.000000
5.186636	2.966967	6.748305	1.000000
5.647593	6.310533	5.234441	1.000000
3.691901	6.181858	6.596813	1.000000
5.533370	5.858786	2.639226	1.000000
4.368574	0.664431	4.755352	1.000000
7.932549	3.783567	1.619932	1.000000
3.113246	7.486814	4.797772	1.000000
7.381304	0.963091	1.882192	1.000000
4.130143	0.112718	0.782489	1.000000
5.877572	2.957273	3.368477	1.000000
7.929767	2.719007	1.899962	1.000000
0.498676	6.371852	4.577900	1.000000
7.178868	6.042751	4.522784	1.000000
0.775339	5.479069	6.282897	1.000000
6.027340	6.232922	1.661079	1.000000
6.140814	6.234433	0.052829	1.000000
3.494969	3.091457	0.910500	1.000000
1.703586	5.245984	4.227547	1.000000
7.660778	3.092391	4.684269	1.000000
1.157723	5.851590	1.756103	1.000000
6.065469	4.569748	2.683603	1.000000
4.861494	7.511256	8.059573	1.000000
5.678465	1.838454	0.995677	1.000000
4.452917	5.137674	4.152130	1.000000
3.844893	0.577394	5.670197	1.000000
6.752710	1.703570	6.295015	1.000000
6.835134	4.736230	3.271538	1.000000
6.472698	3.589350	0.908889	1.000000
3.238720	6.244255	3.457512	1.000000
1.475670	0.513338	1.865779	1.000000
4.622145	4.886975	1.177084	1.000000
5.638027	2.871799	0.845957	1.000000
4.736846	7.459508	1.549412	1.000000
3.456921	0.706883	1.744131	1.000000
6.224667	2.202281	4.203288	1.000000
2.446963	1.546908	1.773680	1.000000
5.652597	0.339228	0.044580	1.000000
4.078240	4.392705	3.234791	1.000000
4.496997	2.964419	0.909106	1.000000
1.194757	1.439098	0.125655	1.000000
4.735361	4.789057	5.862959	1.000000
0.918490	6.523324	0.005999	1.000000
6.772426	3.856583	2.401373	1.000000
3.093740	0.213791	0.907704	1.000000
5.185768	2.521605	1.649529	1.000000
6.760616	1.341120	4.450716	1.000000
7.531580	2.411445	0.897036	1.000000
5.386195	3.805750	0.786177	1.000000
6.954382	0.562515	6.099020	1.000000
0.188325	5.908493	0.227649	1.000000
7.775719	0.275731	3.445869	1.000000
5.384575	4.414563	0.032270	1.000000
5.501327	1.534098	2.010644	1.000000
5.654272	1.649177	4.772768	1.000000
3.142973	4.984730	3.311482	1.000000
6.600611	4.704066	0.893118	1.000000
4.728598	6.353688	7.100823	1.000000
1.335223	2.433605	5.182781	1.000000
1.199688	6.598513	5.738692	1.000000
3.135223	5.501965	1.624157	1.000000
5.784828	7.597338	1.620030	1.000000
4.513797	7.964918	3.032548	1.000000
7.660606	3.483721	2.561683	1.000000
2.572576	1.754380	6.300784	1.000000
6.287267	3.130927	4.924650	1.000000
5.225657	7.958152	2.460859	1.000000
5.239000	0.892368	5.274218	1.000000
4.143512	2.645371	6.005249	1.000000
4.025692	3.307852	6.919404	1.000000
2.588168	3.096657	2.604484	1.000000
3.739710	1.648687	6.206682	1.000000
4.092845	5.334850	0.032232	1.000000
7.259082	1.036167	3.564584	1.000000
4.583426	6.238937	2.639804	1.000000
5.328098	2.147408	3.808565	1.000000
4.794641	3.012042	2.403890	1.000000
5.394517	7.046225	0.845127	1.000000
1.463943	3.940392	1.138201	1.000000
4.725018	4.168078	4.003032	1.000000
5.414417	1.465397	3.083721	1.000000
1.639921	2.073156	1.065088	1.000000
1.683695	2.256368	2.581113	1.000000
7.952271	0.401866	0.867932	1.000000
3.511754	3.897733	2.439944	1.000000
3.021967	6.529996	1.551690	1.000000
7.793780	2.824856	3.627492	1.000000
0.106774	0.220409	2.465902	1.000000
1.078853	7.082179	0.828370	1.000000
0.519479	4.864088	7.026329	1.000000
0.087963	5.157481	5.081062	1.000000
0.831604	0.952175	4.469776	1.000000
0.537302	6.270541	2.526760	1.000000
6.407349	0.479624	3.589685	1.000000
1.168801	4.362497	0.164628	1.000000
0.485113	3.026868	2.681859	1.000000
0.602420	2.852099	6.017401	1.000000
