.Vol: 256
5.838826  20.199666  3.823988 @ 1 C[0.000000,0.900000,0.073810] 
57.429503  17.699075  24.169561 @ 1 C[0.000000,0.900000,0.073810] 
49.085941  47.534279  32.373984 @ 1 C[0.000000,0.900000,0.073810] 
8.617086  28.322529  23.586835 @ 1 C[0.000000,0.900000,0.073810] 
48.343624  52.742145  54.263363 @ 1 C[0.000000,0.900000,0.073810] 
39.427446  33.749769  20.023796 @ 1 C[0.000000,0.900000,0.073810] 
48.820405  21.147744  24.360189 @ 1 C[0.000000,0.900000,0.073810] 
52.541558  49.671117  57.993607 @ 1 C[0.000000,0.900000,0.073810] 
49.496948  7.533880  12.526073 @ 1 C[0.000000,0.900000,0.073810] 
8.106736  3.492714  48.670642 @ 1 C[0.000000,0.900000,0.073810] 
56.630612  6.313308  52.747436 @ 1 C[0.000000,0.900000,0.073810] 
11.760316  12.396750  25.449820 @ 1 C[0.000000,0.900000,0.073810] 
25.984490  6.073319  28.839713 @ 1 C[0.000000,0.900000,0.073810] 
59.059830  5.873062  21.925662 @ 1 C[0.000000,0.900000,0.073810] 
46.436609  11.794472  46.823684 @ 1 C[0.000000,0.900000,0.073810] 
50.407494  36.873969  57.808777 @ 1 C[0.000000,0.900000,0.073810] 
42.443718  57.404975  27.119322 @ 1 C[0.000000,0.900000,0.073810] 
4.433315  37.454576  3.050003 @ 1 C[0.000000,0.900000,0.073810] 
59.702534  12.379560  24.968176 @ 1 C[0.000000,0.900000,0.073810] 
11.152829  30.793191  9.234257 @ 1 C[0.000000,0.900000,0.073810] 
2.281086  56.736978  39.059384 @ 1 C[0.000000,0.900000,0.073810] 
2.928970  52.502909  31.311899 @ 1 C[0.000000,0.900000,0.073810] 
46.893737  30.643902  40.982747 @ 1 C[0.000000,0.900000,0.073810] 
7.495625  12.478008  56.730552 @ 1 C[0.000000,0.900000,0.073810] 
35.444813  27.599694  5.018677 @ 1 C[0.000000,0.900000,0.073810] 
14.589895  30.047323  55.570410 @ 1 C[0.000000,0.900000,0.073810] 
43.239292  23.365269  3.375211 @ 1 C[0.000000,0.900000,0.073810] 
54.208711  48.243734  31.990017 @ 1 C[0.000000,0.900000,0.073810] 
13.644168  22.743301  17.032900 @ 1 C[0.000000,0.900000,0.073810] 
40.162613  61.842056  32.472944 @ 1 C[0.000000,0.900000,0.073810] 
29.419647  27.714654  14.809302 @ 1 C[0.000000,0.900000,0.073810] 
45.185226  56.015781  38.505052 @ 1 C[0.000000,0.900000,0.073810] 
9.852725  17.978124  36.943272 @ 1 C[0.000000,0.900000,0.073810] 
4.931972  33.290516  51.411183 @ 1 C[0.000000,0.900000,0.073810] 
4.191862  39.682029  53.444468 @ 1 C[0.000000,0.900000,0.073810] 
23.871370  23.888482  37.305357 @ 1 C[0.000000,0.900000,0.073810] 
35.696805  20.441710  55.888166 @ 1 C[0.000000,0.900000,0.073810] 
13.700284  49.860090  3.823072 @ 1 C[0.000000,0.900000,0.073810] 
55.533099  15.672326  13.577717 @ 1 C[0.000000,0.900000,0.073810] 
8.945799  20.426360  19.965669 @ 1 C[0.000000,0.900000,0.073810] 
10.245044  63.325623  32.220770 @ 1 C[0.000000,0.900000,0.073810] 
2.703717  24.567911  30.617778 @ 1 C[0.000000,0.900000,0.073810] 
56.558733  61.764722  58.592467 @ 1 C[0.000000,0.900000,0.073810] 
43.327497  5.116920  23.062174 @ 1 C[0.000000,0.900000,0.073810] 
19.091666  28.249252  17.635974 @ 1 C[0.000000,0.900000,0.073810] 
62.781634  45.580246  58.056885 @ 1 C[0.000000,0.900000,0.073810] 
44.259353  27.411587  41.874454 @ 1 C[0.000000,0.900000,0.073810] 
55.614988  60.905501  33.963070 @ 1 C[0.000000,0.900000,0.073810] 
1.589263  15.898373  25.574639 @ 1 C[0.000000,0.900000,0.073810] 
7.587812  29.571841  57.399013 @ 1 C[0.000000,0.900000,0.073810] 
36.153444  23.054418  34.998387 @ 1 C[0.000000,0.900000,0.073810] 
15.938131  34.209888  22.476141 @ 1 C[0.000000,0.900000,0.073810] 
4.414708  20.462223  18.753835 @ 1 C[0.000000,0.900000,0.073810] 
21.879455  21.324318  48.702615 @ 1 C[0.000000,0.900000,0.073810] 
0.133774  55.387569  49.912344 @ 1 C[0.000000,0.900000,0.073810] 
51.857048  19.458739  1.467446 @ 1 C[0.000000,0.900000,0.073810] 
36.193692  10.545934  20.951862 @ 1 C[0.000000,0.900000,0.073810] 
62.476549  27.832108  63.418704 @ 1 C[0.000000,0.900000,0.073810] 
30.988064  56.172788  45.583959 @ 1 C[0.000000,0.900000,0.073810] 
37.445649  36.337277  19.686365 @ 1 C[0.000000,0.900000,0.073810] 
47.184999  50.436861  43.053252 @ 1 C[0.000000,0.900000,0.073810] 
40.297532  51.937106  18.248523 @ 1 C[0.000000,0.900000,0.073810] 
30.102427  2.957661  46.387673 @ 1 C[0.000000,0.900000,0.073810] 
4.394929  22.173770  16.863625 @ 1 C[0.000000,0.900000,0.073810] 
19.599937  61.275208  43.264576 @ 1 C[0.000000,0.900000,0.073810] 
23.844343  0.269680  3.143197 @ 1 C[0.000000,0.900000,0.073810] 
9.635964  52.448533  48.380955 @ 1 C[0.000000,0.900000,0.073810] 
29.804309  31.137505  8.156468 @ 1 C[0.000000,0.900000,0.073810] 
19.650846  37.478462  27.603556 @ 1 C[0.000000,0.900000,0.073810] 
5.910510  15.233075  29.629453 @ 1 C[0.000000,0.900000,0.073810] 
17.083975  12.069260  38.520483 @ 1 C[0.000000,0.900000,0.073810] 
31.818375  13.387217  24.435472 @ 1 C[0.000000,0.900000,0.073810] 
34.422676  38.312195  0.230319 @ 1 C[0.000000,0.900000,0.073810] 
45.190069  60.823516  48.640553 @ 1 C[0.000000,0.900000,0.073810] 
62.220276  45.351885  44.498970 @ 1 C[0.000000,0.900000,0.073810] 
58.752275  8.549527  13.498893 @ 1 C[0.000000,0.900000,0.073810] 
48.792908  20.075722  2.586362 @ 1 C[0.000000,0.900000,0.073810] 
30.202324  54.813187  10.118653 @ 1 C[0.000000,0.900000,0.073810] 
5.298134  54.024182  62.517960 @ 1 C[0.000000,0.900000,0.073810] 
24.139756  43.912844  17.541489 @ 1 C[0.000000,0.900000,0.073810] 
58.523615  55.350030  13.872295 @ 1 C[0.000000,0.900000,0.073810] 
36.841547  24.866020  37.008695 @ 1 C[0.000000,0.900000,0.073810] 
19.097024  4.753058  37.814871 @ 1 C[0.000000,0.900000,0.073810] 
8.810135  30.516321  26.995887 @ 1 C[0.000000,0.900000,0.073810] 
42.733388  4.070637  60.376830 @ 1 C[0.000000,0.900000,0.073810] 
25.307380  29.657495  6.964187 @ 1 C[0.000000,0.900000,0.073810] 
57.793393  24.603283  59.820605 @ 1 C[0.000000,0.900000,0.073810] 
58.419684  23.974228  37.111913 @ 1 C[0.000000,0.900000,0.073810] 
57.171351  26.798751  58.794687 @ 1 C[0.000000,0.900000,0.073810] 
37.934246  58.196105  42.311346 @ 1 C[0.000000,0.900000,0.073810] 
52.634166  49.373616  36.818920 @ 1 C[0.000000,0.900000,0.073810] 
59.768780  0.744809  61.613101 @ 1 C[0.000000,0.900000,0.073810] 
47.907034  37.668736  43.594199 @ 1 C[0.000000,0.900000,0.073810] 
0.017758  63.200956  9.415539 @ 1 C[0.000000,0.900000,0.073810] 
33.281541  60.931863  6.317476 @ 1 C[0.000000,0.900000,0.073810] 
0.758980  61.468335  34.149606 @ 1 C[0.000000,0.900000,0.073810] 
38.564483  18.847612  22.344757 @ 1 C[0.000000,0.900000,0.073810] 
3.550520  51.942353  33.524170 @ 1 C[0.000000,0.900000,0.073810] 
7.836466  60.579877  42.835108 @ 1 C[0.000000,0.900000,0.073810] 
8.182058  25.574616  3.989340 @ 1 C[0.000000,0.900000,0.073810] 
34.878280  15.217283  62.995306 @ 1 C[0.000000,0.900000,0.073810] 
25.565002  40.287686  45.456429 @ 1 C[0.000000,0.900000,0.073810] 
2.910912  47.834222  6.726924 @ 1 C[0.000000,0.900000,0.073810] 
46.256065  16.916196  51.591959 @ 1 C[0.000000,0.900000,0.073810] 
27.964675  33.745404  40.183176 @ 1 C[0.000000,0.900000,0.073810] 
24.551951  42.648912  23.353137 @ 1 C[0.000000,0.900000,0.073810] 
36.682125  35.439624  24.198441 @ 1 C[0.000000,0.900000,0.073810] 
8.752059  27.353290  54.632164 @ 1 C[0.000000,0.900000,0.073810] 
16.833176  55.730776  62.942475 @ 1 C[0.000000,0.900000,0.073810] 
11.523840  53.168626  53.539514 @ 1 C[0.000000,0.900000,0.073810] 
4.036289  28.668657  18.454954 @ 1 C[0.000000,0.900000,0.073810] 
30.964243  15.211913  44.501565 @ 1 C[0.000000,0.900000,0.073810] 
18.171964  8.473277  21.510389 @ 1 C[0.000000,0.900000,0.073810] 
52.635899  30.737801  43.024893 @ 1 C[0.000000,0.900000,0.073810] 
7.407352  55.211256  5.766912 @ 1 C[0.000000,0.900000,0.073810] 
9.839325  62.099081  35.446544 @ 1 C[0.000000,0.900000,0.073810] 
58.955728  37.814394  2.023684 @ 1 C[0.000000,0.900000,0.073810] 
61.078254  62.487968  30.357076 @ 1 C[0.000000,0.900000,0.073810] 
19.626530  48.060085  13.092078 @ 1 C[0.000000,0.900000,0.073810] 
37.876894  29.994960  10.955637 @ 1 C[0.000000,0.900000,0.073810] 
63.427220  12.486915  28.661541 @ 1 C[0.000000,0.900000,0.073810] 
9.859786  9.370748  59.231141 @ 1 C[0.000000,0.900000,0.073810] 
52.447180  56.128645  58.644263 @ 1 C[0.000000,0.900000,0.073810] 
26.686007  53.543635  60.406576 @ 1 C[0.000000,0.900000,0.073810] 
6.464629  55.228241  4.738754 @ 1 C[0.000000,0.900000,0.073810] 
10.922794  3.792066  44.096856 @ 1 C[0.000000,0.900000,0.073810] 
40.039461  62.922357  2.238910 @ 1 C[0.000000,0.900000,0.073810] 
52.270387  52.924241  11.360781 @ 1 C[0.000000,0.900000,0.073810] 
18.994163  13.071847  32.320747 @ 1 C[0.000000,0.900000,0.073810] 
40.215808  58.483730  50.979786 @ 1 C[0.000000,0.900000,0.073810] 
56.215135  7.869768  62.807906 @ 1 C[0.000000,0.900000,0.073810] 
9.184273  40.168681  55.390101 @ 1 C[0.000000,0.900000,0.073810] 
55.489419  41.298828  9.785963 @ 1 C[0.000000,0.900000,0.073810] 
12.116026  34.044052  35.121538 @ 1 C[0.000000,0.900000,0.073810] 
53.513063  45.061596  4.467435 @ 1 C[0.000000,0.900000,0.073810] 
0.168975  59.657035  22.752555 @ 1 C[0.000000,0.900000,0.073810] 
32.969393  42.378227  42.289687 @ 1 C[0.000000,0.900000,0.073810] 
23.806000  9.570687  55.715141 @ 1 C[0.000000,0.900000,0.073810] 
18.230925  22.947024  54.747961 @ 1 C[0.000000,0.900000,0.073810] 
