.Vol: 256
44.113776  23.687806  13.697626 @ 1 C[0.000000,0.900000,0.073810] 
28.632512  29.977236  6.066004 @ 1 C[0.000000,0.900000,0.073810] 
24.214599  43.833064  52.730278 @ 1 C[0.000000,0.900000,0.073810] 
51.762636  2.329213  37.055391 @ 1 C[0.000000,0.900000,0.073810] 
29.712571  36.520030  16.485563 @ 1 C[0.000000,0.900000,0.073810] 
56.677398  13.750632  59.888554 @ 1 C[0.000000,0.900000,0.073810] 
14.417468  31.951378  55.787605 @ 1 C[0.000000,0.900000,0.073810] 
2.643964  35.859257  60.753166 @ 1 C[0.000000,0.900000,0.073810] 
6.852076  46.848044  11.168319 @ 1 C[0.000000,0.900000,0.073810] 
41.144120  29.459754  27.322128 @ 1 C[0.000000,0.900000,0.073810] 
38.570571  41.135110  11.468322 @ 1 C[0.000000,0.900000,0.073810] 
6.668373  57.402618  24.454026 @ 1 C[0.000000,0.900000,0.073810] 
47.987393  25.095642  38.268329 @ 1 C[0.000000,0.900000,0.073810] 
36.252020  39.737780  33.735723 @ 1 C[0.000000,0.900000,0.073810] 
41.656476  10.961188  55.858393 @ 1 C[0.000000,0.900000,0.073810] 
55.805379  49.961371  29.538537 @ 1 C[0.000000,0.900000,0.073810] 
20.001702  19.591892  50.401441 @ 1 C[0.000000,0.900000,0.073810] 
59.571180  21.961805  54.246661 @ 1 C[0.000000,0.900000,0.073810] 
59.676830  38.363352  42.635290 @ 1 C[0.000000,0.900000,0.073810] 
27.097302  36.902311  4.409069 @ 1 C[0.000000,0.900000,0.073810] 
35.555125  24.863916  56.716179 @ 1 C[0.000000,0.900000,0.073810] 
15.267687  26.338853  34.439026 @ 1 C[0.000000,0.900000,0.073810] 
12.085435  14.669970  43.927832 @ 1 C[0.000000,0.900000,0.073810] 
50.993228  5.065118  30.803417 @ 1 C[0.000000,0.900000,0.073810] 
5.138303  25.321584  3.058473 @ 1 C[0.000000,0.900000,0.073810] 
63.476177  10.325198  5.228657 @ 1 C[0.000000,0.900000,0.073810] 
38.326490  9.836509  58.451546 @ 1 C[0.000000,0.900000,0.073810] 
14.457930  4.864141  9.352619 @ 1 C[0.000000,0.900000,0.073810] 
21.718736  13.299263  47.336615 @ 1 C[0.000000,0.900000,0.073810] 
14.357846  13.277866  25.837809 @ 1 C[0.000000,0.900000,0.073810] 
62.388766  46.245457  22.792243 @ 1 C[0.000000,0.900000,0.073810] 
62.552943  45.928323  21.273749 @ 1 C[0.000000,0.900000,0.073810] 
46.971790  43.052130  0.308088 @ 1 C[0.000000,0.900000,0.073810] 
1.277764  28.714383  38.621199 @ 1 C[0.000000,0.900000,0.073810] 
59.130600  0.453124  51.600179 @ 1 C[0.000000,0.900000,0.073810] 
7.017372  24.211319  18.345881 @ 1 C[0.000000,0.900000,0.073810] 
15.730079  0.874268  61.247460 @ 1 C[0.000000,0.900000,0.073810] 
41.016836  23.018881  35.089016 @ 1 C[0.000000,0.900000,0.073810] 
32.703198  44.234486  55.578386 @ 1 C[0.000000,0.900000,0.073810] 
4.085016  5.937918  48.041160 @ 1 C[0.000000,0.900000,0.073810] 
27.393898  39.640473  30.517609 @ 1 C[0.000000,0.900000,0.073810] 
38.918886  9.249329  44.261984 @ 1 C[0.000000,0.900000,0.073810] 
31.258734  0.086534  60.846569 @ 1 C[0.000000,0.900000,0.073810] 
52.866299  59.295947  51.679183 @ 1 C[0.000000,0.900000,0.073810] 
52.447121  40.689189  4.546496 @ 1 C[0.000000,0.900000,0.073810] 
29.642201  37.658513  43.459113 @ 1 C[0.000000,0.900000,0.073810] 
56.082597  20.228219  38.125294 @ 1 C[0.000000,0.900000,0.073810] 
20.980716  49.213130  29.303046 @ 1 C[0.000000,0.900000,0.073810] 
1.884205  63.446872  20.662206 @ 1 C[0.000000,0.900000,0.073810] 
43.341482  60.490775  3.916913 @ 1 C[0.000000,0.900000,0.073810] 
48.600268  51.521949  30.081612 @ 1 C[0.000000,0.900000,0.073810] 
46.673545  62.262408  39.161395 @ 1 C[0.000000,0.900000,0.073810] 
1.324011  61.153821  53.552145 @ 1 C[0.000000,0.900000,0.073810] 
34.524114  63.135933  17.136298 @ 1 C[0.000000,0.900000,0.073810] 
51.595062  3.886213  14.889399 @ 1 C[0.000000,0.900000,0.073810] 
22.468926  9.667028  29.944949 @ 1 C[0.000000,0.900000,0.073810] 
41.888231  1.179843  9.846256 @ 1 C[0.000000,0.900000,0.073810] 
18.537452  11.166925  6.442356 @ 1 C[0.000000,0.900000,0.073810] 
44.350101  19.775311  14.012970 @ 1 C[0.000000,0.900000,0.073810] 
20.898802  57.269453  45.791943 @ 1 C[0.000000,0.900000,0.073810] 
46.373831  2.417883  35.070126 @ 1 C[0.000000,0.900000,0.073810] 
18.547798  36.452254  16.462475 @ 1 C[0.000000,0.900000,0.073810] 
47.030572  4.890328  51.833324 @ 1 C[0.000000,0.900000,0.073810] 
6.140235  2.801124  51.020678 @ 1 C[0.000000,0.900000,0.073810] 
29.027464  22.192147  56.999640 @ 1 C[0.000000,0.900000,0.073810] 
44.125896  34.776340  7.118881 @ 1 C[0.000000,0.900000,0.073810] 
20.936995  11.289369  35.706388 @ 1 C[0.000000,0.900000,0.073810] 
31.432240  60.868531  20.720443 @ 1 C[0.000000,0.900000,0.073810] 
27.207513  39.789787  51.308348 @ 1 C[0.000000,0.900000,0.073810] 
54.029350  11.542402  51.713054 @ 1 C[0.000000,0.900000,0.073810] 
2.495311  54.745403  58.584738 @ 1 C[0.000000,0.900000,0.073810] 
10.491398  61.837135  0.672467 @ 1 C[0.000000,0.900000,0.073810] 
47.711663  52.872533  10.732578 @ 1 C[0.000000,0.900000,0.073810] 
40.807026  52.880723  62.749750 @ 1 C[0.000000,0.900000,0.073810] 
56.292367  9.619282  52.217271 @ 1 C[0.000000,0.900000,0.073810] 
62.624930  27.693477  4.892655 @ 1 C[0.000000,0.900000,0.073810] 
9.207422  18.983400  62.053909 @ 1 C[0.000000,0.900000,0.073810] 
31.125288  43.846258  19.187274 @ 1 C[0.000000,0.900000,0.073810] 
1.682202  45.951399  56.300889 @ 1 C[0.000000,0.900000,0.073810] 
9.595252  57.983766  11.316793 @ 1 C[0.000000,0.900000,0.073810] 
55.421035  50.335595  48.516520 @ 1 C[0.000000,0.900000,0.073810] 
31.580011  44.823221  23.180935 @ 1 C[0.000000,0.900000,0.073810] 
8.537309  27.627589  52.780517 @ 1 C[0.000000,0.900000,0.073810] 
4.648312  60.754371  11.094442 @ 1 C[0.000000,0.900000,0.073810] 
8.483805  2.869358  34.109283 @ 1 C[0.000000,0.900000,0.073810] 
19.466499  38.707114  62.117955 @ 1 C[0.000000,0.900000,0.073810] 
1.294916  57.481837  59.795001 @ 1 C[0.000000,0.900000,0.073810] 
53.055501  56.966273  52.101248 @ 1 C[0.000000,0.900000,0.073810] 
61.101086  51.413670  25.606629 @ 1 C[0.000000,0.900000,0.073810] 
13.685157  4.921723  17.785909 @ 1 C[0.000000,0.900000,0.073810] 
6.986624  23.494485  27.032477 @ 1 C[0.000000,0.900000,0.073810] 
0.165914  60.578720  19.824663 @ 1 C[0.000000,0.900000,0.073810] 
48.181605  39.605698  55.630975 @ 1 C[0.000000,0.900000,0.073810] 
39.033247  53.817605  9.488793 @ 1 C[0.000000,0.900000,0.073810] 
19.301052  36.179366  59.495035 @ 1 C[0.000000,0.900000,0.073810] 
41.795491  48.727260  26.010396 @ 1 C[0.000000,0.900000,0.073810] 
29.084670  21.835837  58.431458 @ 1 C[0.000000,0.900000,0.073810] 
28.702848  7.159023  48.851464 @ 1 C[0.000000,0.900000,0.073810] 
25.899567  40.882884  26.834459 @ 1 C[0.000000,0.900000,0.073810] 
55.359293  24.092376  29.114158 @ 1 C[0.000000,0.900000,0.073810] 
13.221342  16.549085  60.472262 @ 1 C[0.000000,0.900000,0.073810] 
31.653550  7.947966  32.167744 @ 1 C[0.000000,0.900000,0.073810] 
34.458397  8.642664  13.881830 @ 1 C[0.000000,0.900000,0.073810] 
40.472835  38.217479  3.468744 @ 1 C[0.000000,0.900000,0.073810] 
37.371784  13.551063  34.856814 @ 1 C[0.000000,0.900000,0.073810] 
28.795869  3.451869  12.777587 @ 1 C[0.000000,0.900000,0.073810] 
30.331489  16.547460  61.778492 @ 1 C[0.000000,0.900000,0.073810] 
3.665442  54.896128  6.071870 @ 1 C[0.000000,0.900000,0.073810] 
24.225422  4.592117  40.781913 @ 1 C[0.000000,0.900000,0.073810] 
18.731791  20.018013  31.932213 @ 1 C[0.000000,0.900000,0.073810] 
24.741213  59.066841  38.795965 @ 1 C[0.000000,0.900000,0.073810] 
52.013809  8.881942  12.521273 @ 1 C[0.000000,0.900000,0.073810] 
17.083266  15.919470  56.819026 @ 1 C[0.000000,0.900000,0.073810] 
11.320229  41.083611  10.354850 @ 1 C[0.000000,0.900000,0.073810] 
46.551671  36.609759  24.232530 @ 1 C[0.000000,0.900000,0.073810] 
59.979042  19.679629  19.670165 @ 1 C[0.000000,0.900000,0.073810] 
27.356958  29.900600  43.804235 @ 1 C[0.000000,0.900000,0.073810] 
47.739013  17.955981  58.425356 @ 1 C[0.000000,0.900000,0.073810] 
43.593351  7.814941  21.004217 @ 1 C[0.000000,0.900000,0.073810] 
36.304958  55.620796  63.442531 @ 1 C[0.000000,0.900000,0.073810] 
24.685248  0.477935  61.256781 @ 1 C[0.000000,0.900000,0.073810] 
56.085456  7.172813  56.097085 @ 1 C[0.000000,0.900000,0.073810] 
18.022178  17.458280  10.361076 @ 1 C[0.000000,0.900000,0.073810] 
42.025299  31.474222  60.371760 @ 1 C[0.000000,0.900000,0.073810] 
51.395902  42.168940  43.238489 @ 1 C[0.000000,0.900000,0.073810] 
37.330984  9.479962  50.597313 @ 1 C[0.000000,0.900000,0.073810] 
39.716034  40.339237  32.298112 @ 1 C[0.000000,0.900000,0.073810] 
24.902701  14.436985  5.919354 @ 1 C[0.000000,0.900000,0.073810] 
28.596475  49.975353  2.502009 @ 1 C[0.000000,0.900000,0.073810] 
44.765982  12.292700  17.596095 @ 1 C[0.000000,0.900000,0.073810] 
23.431440  58.594012  51.364430 @ 1 C[0.000000,0.900000,0.073810] 
56.834493  31.611065  8.245029 @ 1 C[0.000000,0.900000,0.073810] 
51.089630  38.977155  37.146037 @ 1 C[0.000000,0.900000,0.073810] 
43.717794  19.125279  2.945830 @ 1 C[0.000000,0.900000,0.073810] 
22.944310  31.963729  27.592205 @ 1 C[0.000000,0.900000,0.073810] 
48.519310  4.964390  16.008440 @ 1 C[0.000000,0.900000,0.073810] 
22.654163  51.804004  10.849596 @ 1 C[0.000000,0.900000,0.073810] 
33.248190  43.090806  51.170336 @ 1 C[0.000000,0.900000,0.073810] 
10.722976  52.017966  47.694586 @ 1 C[0.000000,0.900000,0.073810] 
43.057925  2.903343  26.735999 @ 1 C[0.000000,0.900000,0.073810] 
4.956303  31.757534  30.915041 @ 1 C[0.000000,0.900000,0.073810] 
20.645957  57.971885  21.354269 @ 1 C[0.000000,0.900000,0.073810] 
50.754665  46.428918  45.993601 @ 1 C[0.000000,0.900000,0.073810] 
15.219406  7.583997  45.705186 @ 1 C[0.000000,0.900000,0.073810] 
30.202833  29.958988  25.386253 @ 1 C[0.000000,0.900000,0.073810] 
47.075337  36.420254  36.821090 @ 1 C[0.000000,0.900000,0.073810] 
20.045725  38.923585  13.080596 @ 1 C[0.000000,0.900000,0.073810] 
10.879540  60.742528  10.444154 @ 1 C[0.000000,0.900000,0.073810] 
0.834889  58.775958  30.635248 @ 1 C[0.000000,0.900000,0.073810] 
